peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-04-07 12:27:00,2025-04-07 17:36:00,2025-04-09 16:11:00,34749449.90310014,29095531.318968784,-5653918.584131356
2025-05-15 16:44:00,2025-05-16 16:36:00,2025-05-23 10:00:00,64354834.00395303,60400308.61261489,-3954525.39133814
2025-02-13 16:31:00,2025-02-14 13:38:00,2025-02-17 12:07:00,9315882.495293263,5578745.321798747,-3737137.173494516
2025-05-23 10:50:00,2025-06-02 13:32:00,2025-06-06 17:24:00,64580706.96344349,61132494.54753202,-3448212.415911466
2025-09-24 14:13:00,2025-10-09 18:22:00,2025-10-10 16:38:00,71302846.08635113,67916337.27957074,-3386508.806780383
