dt,sber_close,hedge_close,beta,z,vol_scale,spread_vol,pos_dir,pos_coef,z_enter_eff,z_exit_eff,pos_change,sber_qty,hedge_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum,pnl_cum_max,drawdown,ret
2025-02-10 13:20:00,289.99,52.86,0.11782625188364497,-0.7767481573801491,1.0,0.0007417382140547324,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:21:00,290.0,52.861,0.1180085879426664,-0.04444399809882342,1.0,0.0007417408674434846,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:22:00,289.98,52.862,0.0868294229887949,-0.1826938810248248,1.0,0.0007417817332714064,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:23:00,289.99,52.862,0.08348360450852406,-0.04422510111525441,1.0,0.00074079867848695,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:24:00,290.0,52.86,0.0832847259335089,-0.0399881157610101,1.0,0.0007407982163300667,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:25:00,289.98,52.865,0.08623439989680173,-0.19445271727868596,1.0,0.0007408440474815222,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:26:00,289.94,52.864,0.08682895819715349,-0.2747807273888076,1.0,0.0007407443308596049,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:27:00,289.93,52.866,0.08681244926623799,-0.15066725472824977,1.0,0.0007346787281033078,0,0.0,1.75,0.4,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:28:00,289.99,52.866,0.08822642086003678,0.17935472804441485,1.0,0.0007342039809988221,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
2025-02-10 13:29:00,290.0,52.854,0.0874422989718815,-0.02468017380696223,1.0,0.0007329586768735886,0,0.0,1.75,0.4,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,433643.96242322674,493725.7250674086,-60081.76264418184,0.0
