vol_bucket,minutes,spread_vol_med,pnl_sum,ret_mean,ret_std,sharpe
0,2514,0.0003587086638971567,713793.2449127543,2.8392730505678373e-06,9.043845794640941e-05,11.419154099711866
1,2514,0.000502520115523831,570762.6691041102,2.2703367903902555e-06,7.249446502479822e-05,11.391092005158795
2,2513,0.0006474784786003328,45410.85335117282,1.807037538844921e-07,7.297882206541209e-05,0.9006379595826233
3,2514,0.0009806318633630076,1086468.2263924528,4.321671544918268e-06,0.0001943276541551007,8.089041632356865
