regime,minutes,pnl_sum,ret_mean,ret_std,sharpe
bear,34820,85431477.20659573,2.4535174384433005e-05,0.001391183078191524,5.52888346955063
bull,35384,63231579.04430669,1.787010486217123e-05,0.0012980888628219864,4.315739782694184
sideways,24964,19014133.566541385,7.616621361376935e-06,0.0007394875753772177,3.228970362407921
