dt,sber_close,hedge_close,beta,z,vol_scale,spread_vol,regime,pos_dir,pos_change,sber_qty,hedge_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum,pnl_cum_max,drawdown,ret
2025-01-31,280.95,52.15,0.0,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03,279.22,52.05,0.0,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-04,278.0,51.612,0.0,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,280.79,51.934,0.0,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,287.15,52.136,0.0,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,286.3,52.85,0.6190002015523731,-1.0485353694669375,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,293.5,52.802,0.6772894768229083,1.7611634383435781,0.25,,sideways,-1.0,-1.0,-42589.43781942078,236733.45706602023,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-25.237823439878234,0.0,-25.237823439878234,-2.5237823439878236e-07
2025-02-11,293.5,52.705,0.6680725015296195,-0.10537027754738126,0.25,,sideways,0.0,1.0,0.0,-0.0,-22963.14533540427,-2.853881278538813,-24.977036854664593,-22990.976253537472,-23016.21407697735,0.0,-23016.21407697735,-0.00022990976253537472
2025-02-12,294.0,53.575,0.48819249883003,-0.6751569026088754,0.25,,sideways,-1.0,-1.0,-42517.00680272109,233317.77881474566,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-23041.45190041723,0.0,-23041.45190041723,-2.5237823439878236e-07
2025-02-13,310.75,56.8,0.7415830927962193,0.7677689041295277,0.25,,sideways,-1.0,0.0,-40225.26146419952,220070.42253521128,40289.97273197526,-3.2542982946603303,-1.4646097006231305,40285.25382397997,17243.80192356274,17243.80192356274,0.0,0.00040285253823979967
2025-02-14,309.57,54.71,0.6518281802412618,1.3209218012092183,0.25,,sideways,-1.0,0.0,-40378.589656620476,228477.42643026868,-412481.37457083503,-3.080867775830802,-0.5074129916263462,-412484.96285160247,-395241.16092803975,17243.80192356274,-412484.96285160247,-0.004124849628516025
2025-02-17,318.5,55.35,0.6815001485805411,1.3106672954916443,0.25,,sideways,-1.0,0.0,-39246.46781789639,225835.59168925023,-214355.25271824904,-3.1740291032649064,-0.5068063585489933,-214358.93355371087,-609600.0944817506,17243.80192356274,-626843.8964053134,-0.0021435893355371085
2025-02-18,313.03,55.567,0.6599077221845974,-1.6933756155125075,0.25,,sideways,1.0,2.0,39932.27486183433,-224953.6595461335,263684.50236046134,-3.0426914355485786,-49.834328144432675,263631.62534088135,-345968.4691408693,17243.80192356274,-363212.271064432,0.0026363162534088136
2025-02-19,315.0,55.799,0.6581067387930492,0.03640805145849013,0.25,,sideways,0.0,-1.0,0.0,-0.0,26477.332463111896,2.8718416852689077,-25.130855830492518,26455.073448966672,-319513.3956919026,17243.80192356274,-336757.1976154653,0.00026455073448966674
2025-02-20,315.31,56.4,0.6385187394870477,-0.6606847396939446,0.25,,sideways,1.0,1.0,39643.5254194285,-221631.20567375887,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-319538.6335153425,17243.80192356274,-336782.4354389052,-2.5237823439878236e-07
2025-02-21,314.12,56.27,0.6395832646213999,-0.38074483101795986,0.25,,sideways,1.0,0.0,39793.7094104164,-222143.2379598365,-18363.738511532178,2.6052871091516465,-0.07598785198670631,-18361.20921227501,-337899.8427276175,17243.80192356274,-355143.6446511802,-0.00018361209212275012
2025-02-24,315.19,56.337,0.6387794021648175,0.0002996286301543643,0.25,,sideways,0.0,-1.0,0.0,-0.0,27695.67212583619,2.8636025728468364,-25.057462866012454,27673.478265543024,-310226.3644620745,17243.80192356274,-327470.1663856372,0.00027673478265543026
2025-02-25,316.38,56.45,0.637700091564995,-0.011215942039738105,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-310226.3644620745,17243.80192356274,-327470.1663856372,0.0
