vol_bucket,minutes,spread_vol_med,pnl_sum,ret_mean,ret_std,sharpe
0,23780,0.0003045187552771383,2583016.9410658786,1.0862140206332542e-06,5.9175867370474776e-05,5.754443706200986
1,23780,0.0004320102882731339,2231672.807993822,9.384662775415566e-07,7.50496570392351e-05,3.9201486308490794
2,23780,0.0005785766547189768,3343123.981196502,1.4058553327150977e-06,9.577024687532623e-05,4.601957457785903
3,23780,0.0008333655094070311,7431865.217213897,3.125258712032758e-06,0.00012593490109807587,7.779871843086921
