peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-06-02 10:02:00,2025-06-06 13:29:00,2025-06-17 16:38:00,13807735.873976814,12963066.075909792,-844669.7980670221
2025-07-04 12:06:00,2025-07-15 11:04:00,2025-08-11 10:34:00,14956603.729389882,14203446.086285438,-753157.6431044433
2025-04-07 12:27:00,2025-04-07 17:36:00,2025-04-09 16:11:00,8522931.813271353,7816191.990254923,-706739.8230164303
2025-09-24 14:13:00,2025-10-09 18:22:00,,15844038.180051101,15156220.98373277,-687817.1963183321
2025-02-17 18:45:00,2025-02-18 15:16:00,2025-02-21 10:53:00,3222929.330553032,2684380.237785888,-538549.0927671441
