vol_bucket,minutes,spread_vol_med,pnl_sum,ret_mean,ret_std,sharpe
0,23780,0.0003045187552771383,2846655.018991548,1.1970794865397595e-06,5.9070225539103034e-05,6.353118171479099
1,23780,0.0004320102882731339,2512612.812108935,1.0566075744781051e-06,7.5298087604658e-05,4.399084936424316
2,23780,0.0005785766547189768,3464170.0744334795,1.4567578109476361e-06,9.597114493442559e-05,4.758600581606135
3,23780,0.0008333655094070311,6270094.233591113,2.63670909738903e-06,0.0001263846082377703,6.5403442051064955
