peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-07-07 11:56:00,2025-10-02 11:35:00,,8473716.776203474,6900294.247313255,-1573422.5288902186
2025-04-04 14:37:00,2025-04-07 18:15:00,2025-04-10 11:51:00,5139386.100980391,4449447.393185531,-689938.70779486
2025-03-07 16:32:00,2025-03-10 17:04:00,2025-03-18 12:26:00,3577558.179042992,3200252.0245054094,-377306.15453758277
2025-05-29 10:39:00,2025-06-06 13:29:00,2025-06-13 17:40:00,7322940.627733425,6966935.524944981,-356005.1027884446
2025-05-16 10:02:00,2025-05-19 11:15:00,2025-05-28 12:28:00,7238647.963947235,6889327.671013257,-349320.29293397814
