peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-04-07 12:27:00,2025-04-07 17:36:00,2025-04-09 16:11:00,64722611.8919381,53414774.72367533,-11307837.168262765
2025-05-15 16:44:00,2025-05-16 16:36:00,2025-05-23 10:00:00,122697117.29462315,114827328.67987433,-7869788.614748821
2025-05-23 10:50:00,2025-06-02 13:32:00,2025-06-06 13:31:00,123105397.65132089,115635207.507748,-7470190.143572897
2025-02-13 16:31:00,2025-02-14 13:38:00,2025-02-17 12:07:00,16643791.726544332,9212858.550297491,-7430933.1762468405
2025-01-03 12:44:00,2025-01-06 10:01:00,2025-01-09 15:57:00,1567251.6395979759,-4981583.033581166,-6548834.673179141
