regime,minutes,pnl_sum,ret_mean,ret_std,sharpe
bear,34820,68933550.7038935,1.979711392989474e-05,0.0011138701960926687,5.571855855477253
bull,35384,50977172.840598024,1.4406842878306023e-05,0.0010393438941296562,4.345523717766401
sideways,24964,15754841.242909081,6.311024372259688e-06,0.0005926177631274962,3.338549089240672
