peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-06-02 10:02:00,2025-06-06 13:29:00,2025-06-17 16:38:00,13806404.416653978,12961726.027098808,-844678.3895551693
2025-07-04 12:06:00,2025-07-15 11:04:00,2025-08-11 10:34:00,14955407.893401371,14202451.409439359,-752956.4839620125
2025-04-07 12:27:00,2025-04-07 17:36:00,2025-04-09 16:11:00,8521646.50937564,7814931.624499858,-706714.8848757809
2025-09-24 14:13:00,2025-10-09 18:22:00,,15842873.700161392,15155052.184539743,-687821.5156216491
2025-02-17 18:45:00,2025-02-18 15:16:00,2025-02-21 10:53:00,3222396.5514219343,2683793.217203803,-538603.3342181314
