peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-06-02 10:02:00,2025-06-06 13:29:00,2025-06-17 16:38:00,13810398.788622258,12965746.173531499,-844652.6150907595
2025-07-04 12:06:00,2025-07-15 11:04:00,2025-08-11 10:34:00,14958995.401366698,14205435.439977279,-753559.9613894187
2025-04-07 12:27:00,2025-04-07 17:36:00,2025-04-09 16:11:00,8525502.421062713,7818712.721765004,-706789.6992977094
2025-09-24 14:13:00,2025-10-09 18:22:00,,15846367.139829997,15158558.582118267,-687808.5577117298
2025-02-17 18:45:00,2025-02-18 15:16:00,2025-02-21 10:53:00,3223994.8888151986,2685554.278950018,-538440.6098651807
