vol_bucket,minutes,spread_vol_med,pnl_sum,ret_mean,ret_std,sharpe
0,23780,0.0003045187552771383,2583683.5462772367,1.086494342421042e-06,5.9175972390638924e-05,5.755918553818656
1,23780,0.0004320102882731339,2231410.4334071106,9.383559434008039e-07,7.50497254486677e-05,3.9196841716905295
2,23780,0.0005785766547189768,3341961.254507116,1.4053663812056836e-06,9.5770344754281e-05,4.600352211623733
3,23780,0.0008333655094070311,7430223.37196819,3.1245682808949494e-06,0.00012593504587478615,7.778144174455798
