vol_bucket,minutes,spread_vol_med,pnl_sum,ret_mean,ret_std,sharpe
0,23780,0.0003045187552771383,2713127.626409921,1.1409283542514389e-06,5.907050769564199e-05,6.055084994982626
1,23780,0.0004320102882731339,2207052.4503143225,9.281128891145179e-07,7.569699537898392e-05,3.8437464883906705
2,23780,0.0005785766547189768,3558250.287279303,1.4963205581494124e-06,9.650141846295173e-05,4.860976479406037
3,23780,0.0008333655094070311,5346675.352066393,2.248391653518248e-06,0.00012765959519254425,5.521423704012007
