peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-06-02 10:02:00,2025-06-09 10:00:00,2025-06-19 15:42:00,13077072.600858046,12309080.881878238,-767991.7189798076
2025-02-11 10:40:00,2025-02-17 10:00:00,2025-02-21 10:52:00,2547986.2162719104,1786736.4320872051,-761249.7841847052
2025-07-04 12:06:00,2025-07-15 11:04:00,2025-08-11 10:31:00,13966294.809819495,13228864.192664023,-737430.6171554718
2025-04-07 12:27:00,2025-04-07 17:36:00,2025-04-09 16:11:00,7849255.671014264,7142515.8479978405,-706739.8230164237
2025-09-24 14:13:00,2025-10-10 11:30:00,,14869456.286429686,14197658.180077257,-671798.1063524298
