peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-06-02 10:02:00,2025-06-06 13:29:00,2025-06-17 16:38:00,110202081.02943818,103444722.644902,-6757358.384536177
2025-07-04 12:06:00,2025-07-15 11:04:00,2025-08-11 10:34:00,119393023.87274273,113367762.72790718,-6025261.144835547
2025-04-07 12:27:00,2025-04-07 17:36:00,2025-04-09 16:11:00,67923648.5437945,62269729.95966308,-5653918.58413142
2025-09-24 14:13:00,2025-10-09 18:22:00,,126492499.47803248,120989961.90748583,-5502537.570546657
2025-02-17 18:45:00,2025-02-18 15:16:00,2025-02-21 10:53:00,25523628.682047945,21215235.93991079,-4308392.742137153
