<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
RGBI;1;20250114;171500;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;171600;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;171700;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;171800;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;171900;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;172000;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;172100;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;172200;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;172300;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;172400;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;172500;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;172600;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;172700;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;172800;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;172900;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;173000;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;173100;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;173200;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;173300;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;173400;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;173500;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;173600;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;173700;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;173800;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;173900;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;174000;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;174100;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;174200;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;174300;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;174400;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;174500;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;174600;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;174700;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;174800;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;174900;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;175000;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;175100;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250114;175200;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;175300;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;175400;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;175500;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;175600;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;175700;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;175800;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;175900;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;180000;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;180100;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;180200;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;180300;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;180400;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;180500;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;180600;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;180700;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;180800;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;180900;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;181000;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;181100;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;181200;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;181300;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;181400;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;181500;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;181600;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;181700;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;181800;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;181900;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;182000;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;182100;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;182200;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;182300;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;182400;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;182500;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;182600;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;182700;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;182800;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;182900;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;183000;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;183100;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;183200;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;183300;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;183400;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;183500;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;183600;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;183700;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;183800;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;183900;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;184000;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;184100;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;184200;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;184300;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;184400;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;184500;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;184600;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;184700;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;184800;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;184900;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;185000;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;185100;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;185200;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;185300;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;185400;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;185500;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;185600;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;185700;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;185800;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;185900;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250114;190000;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250115;000000;105.58;105.58;105.58;105.58;0;0
RGBI;1;20250115;100000;105.6;105.63;105.6;105.63;0;0
RGBI;1;20250115;100100;105.63;105.64;105.63;105.64;0;0
RGBI;1;20250115;100200;105.64;105.66;105.64;105.66;0;0
RGBI;1;20250115;100300;105.67;105.67;105.66;105.66;0;0
RGBI;1;20250115;100400;105.67;105.67;105.67;105.67;0;0
RGBI;1;20250115;100500;105.67;105.67;105.67;105.67;0;0
RGBI;1;20250115;100600;105.67;105.67;105.66;105.66;0;0
RGBI;1;20250115;100700;105.66;105.66;105.64;105.64;0;0
RGBI;1;20250115;100800;105.65;105.65;105.65;105.65;0;0
RGBI;1;20250115;100900;105.65;105.65;105.65;105.65;0;0
RGBI;1;20250115;101000;105.65;105.66;105.65;105.66;0;0
RGBI;1;20250115;101100;105.66;105.66;105.66;105.66;0;0
RGBI;1;20250115;101200;105.66;105.67;105.66;105.67;0;0
RGBI;1;20250115;101300;105.67;105.67;105.66;105.67;0;0
RGBI;1;20250115;101400;105.66;105.66;105.66;105.66;0;0
RGBI;1;20250115;101500;105.66;105.66;105.66;105.66;0;0
RGBI;1;20250115;101600;105.66;105.66;105.66;105.66;0;0
RGBI;1;20250115;101700;105.66;105.66;105.66;105.66;0;0
RGBI;1;20250115;101800;105.66;105.66;105.66;105.66;0;0
RGBI;1;20250115;101900;105.66;105.66;105.66;105.66;0;0
RGBI;1;20250115;102000;105.66;105.66;105.66;105.66;0;0
RGBI;1;20250115;102100;105.66;105.66;105.66;105.66;0;0
RGBI;1;20250115;102200;105.66;105.66;105.66;105.66;0;0
RGBI;1;20250115;102300;105.66;105.66;105.65;105.65;0;0
RGBI;1;20250115;102400;105.65;105.65;105.65;105.65;0;0
RGBI;1;20250115;102500;105.65;105.65;105.65;105.65;0;0
RGBI;1;20250115;102600;105.65;105.65;105.65;105.65;0;0
RGBI;1;20250115;102700;105.65;105.65;105.65;105.65;0;0
RGBI;1;20250115;102800;105.65;105.65;105.65;105.65;0;0
RGBI;1;20250115;102900;105.65;105.65;105.65;105.65;0;0
RGBI;1;20250115;103000;105.65;105.65;105.65;105.65;0;0
RGBI;1;20250115;103100;105.64;105.64;105.64;105.64;0;0
RGBI;1;20250115;103200;105.64;105.64;105.64;105.64;0;0
RGBI;1;20250115;103300;105.64;105.65;105.64;105.65;0;0
RGBI;1;20250115;103400;105.65;105.65;105.64;105.64;0;0
RGBI;1;20250115;103500;105.64;105.64;105.64;105.64;0;0
RGBI;1;20250115;103600;105.64;105.64;105.64;105.64;0;0
RGBI;1;20250115;103700;105.64;105.64;105.64;105.64;0;0
RGBI;1;20250115;103800;105.64;105.64;105.64;105.64;0;0
RGBI;1;20250115;103900;105.63;105.63;105.63;105.63;0;0
RGBI;1;20250115;104000;105.63;105.63;105.62;105.62;0;0
RGBI;1;20250115;104100;105.62;105.62;105.62;105.62;0;0
RGBI;1;20250115;104200;105.62;105.62;105.62;105.62;0;0
RGBI;1;20250115;104300;105.62;105.62;105.61;105.61;0;0
RGBI;1;20250115;104400;105.61;105.61;105.61;105.61;0;0
RGBI;1;20250115;104500;105.61;105.61;105.61;105.61;0;0
RGBI;1;20250115;104600;105.61;105.61;105.61;105.61;0;0
RGBI;1;20250115;104700;105.61;105.61;105.6;105.6;0;0
RGBI;1;20250115;104800;105.6;105.6;105.6;105.6;0;0
RGBI;1;20250115;104900;105.6;105.6;105.6;105.6;0;0
RGBI;1;20250115;105000;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;105100;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;105200;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;105300;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;105400;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;105500;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;105600;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;105700;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;105800;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;105900;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;110000;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;110100;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;110200;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;110300;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;110400;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;110500;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;110600;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;110700;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;110800;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;110900;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;111000;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;111100;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;111200;105.59;105.59;105.59;105.59;0;0
RGBI;1;20250115;111300;105.59;105.59;105.57;105.57;0;0
RGBI;1;20250115;111400;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;111500;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;111600;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;111700;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;111800;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;111900;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;112000;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;112100;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;112200;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;112300;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;112400;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;112500;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;112600;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;112700;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;112800;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;112900;105.57;105.57;105.57;105.57;0;0
RGBI;1;20250115;113000;105.57;105.57;105.56;105.56;0;0
RGBI;1;20250115;113100;105.57;105.57;105.56;105.56;0;0
RGBI;1;20250115;113200;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;113300;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;113400;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;113500;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;113600;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;113700;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;113800;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;113900;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;114000;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;114100;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;114200;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;114300;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;114400;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;114500;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;114600;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;114700;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;114800;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;114900;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;115000;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;115100;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;115200;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;115300;105.56;105.56;105.56;105.56;0;0
RGBI;1;20250115;115400;105.56;105.56;105.55;105.55;0;0
RGBI;1;20250115;115500;105.55;105.55;105.55;105.55;0;0
RGBI;1;20250115;115600;105.55;105.55;105.55;105.55;0;0
RGBI;1;20250115;115700;105.55;105.55;105.55;105.55;0;0
RGBI;1;20250115;115800;105.55;105.55;105.55;105.55;0;0
RGBI;1;20250115;115900;105.55;105.55;105.55;105.55;0;0
RGBI;1;20250115;120000;105.55;105.55;105.55;105.55;0;0
RGBI;1;20250115;120100;105.55;105.55;105.55;105.55;0;0
RGBI;1;20250115;120200;105.55;105.55;105.55;105.55;0;0
RGBI;1;20250115;120300;105.55;105.55;105.55;105.55;0;0
RGBI;1;20250115;120400;105.55;105.55;105.55;105.55;0;0
RGBI;1;20250115;120500;105.55;105.55;105.55;105.55;0;0
RGBI;1;20250115;120600;105.55;105.55;105.54;105.54;0;0
RGBI;1;20250115;120700;105.54;105.54;105.54;105.54;0;0
RGBI;1;20250115;120800;105.54;105.54;105.54;105.54;0;0
RGBI;1;20250115;120900;105.54;105.54;105.54;105.54;0;0
RGBI;1;20250115;121000;105.54;105.54;105.54;105.54;0;0
RGBI;1;20250115;121100;105.54;105.54;105.54;105.54;0;0
RGBI;1;20250115;121200;105.54;105.54;105.54;105.54;0;0
RGBI;1;20250115;121300;105.54;105.54;105.54;105.54;0;0
RGBI;1;20250115;121400;105.54;105.54;105.53;105.53;0;0
RGBI;1;20250115;121500;105.53;105.53;105.53;105.53;0;0
RGBI;1;20250115;121600;105.53;105.53;105.53;105.53;0;0
RGBI;1;20250115;121700;105.53;105.53;105.53;105.53;0;0
RGBI;1;20250115;121800;105.53;105.53;105.53;105.53;0;0
RGBI;1;20250115;121900;105.53;105.53;105.53;105.53;0;0
RGBI;1;20250115;122000;105.53;105.53;105.53;105.53;0;0
RGBI;1;20250115;122100;105.53;105.53;105.53;105.53;0;0
RGBI;1;20250115;122200;105.53;105.53;105.52;105.52;0;0
RGBI;1;20250115;122300;105.52;105.52;105.51;105.51;0;0
RGBI;1;20250115;122400;105.51;105.51;105.51;105.51;0;0
RGBI;1;20250115;122500;105.51;105.51;105.51;105.51;0;0
RGBI;1;20250115;122600;105.51;105.51;105.51;105.51;0;0
RGBI;1;20250115;122700;105.51;105.51;105.51;105.51;0;0
RGBI;1;20250115;122800;105.51;105.51;105.51;105.51;0;0
RGBI;1;20250115;122900;105.51;105.51;105.51;105.51;0;0
RGBI;1;20250115;123000;105.5;105.5;105.5;105.5;0;0
RGBI;1;20250115;123100;105.5;105.5;105.5;105.5;0;0
RGBI;1;20250115;123200;105.5;105.5;105.5;105.5;0;0
RGBI;1;20250115;123300;105.5;105.5;105.5;105.5;0;0
RGBI;1;20250115;123400;105.5;105.5;105.5;105.5;0;0
RGBI;1;20250115;123500;105.5;105.5;105.5;105.5;0;0
RGBI;1;20250115;123600;105.5;105.5;105.5;105.5;0;0
RGBI;1;20250115;123700;105.5;105.5;105.5;105.5;0;0
RGBI;1;20250115;123800;105.5;105.5;105.5;105.5;0;0
RGBI;1;20250115;123900;105.5;105.5;105.5;105.5;0;0
RGBI;1;20250115;124000;105.5;105.5;105.5;105.5;0;0
RGBI;1;20250115;124100;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;124200;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;124300;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;124400;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;124500;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;124600;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;124700;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;124800;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;124900;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;125000;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;125100;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;125200;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;125300;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;125400;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;125500;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;125600;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;125700;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;125800;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;125900;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;130000;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;130100;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;130200;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;130300;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;130400;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;130500;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;130600;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;130700;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;130800;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;130900;105.49;105.49;105.49;105.49;0;0
RGBI;1;20250115;131000;105.49;105.49;105.48;105.48;0;0
RGBI;1;20250115;131100;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;131200;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;131300;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;131400;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;131500;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;131600;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;131700;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;131800;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;131900;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;132000;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;132100;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;132200;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;132300;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;132400;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;132500;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;132600;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;132700;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;132800;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;132900;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;133000;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;133100;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;133200;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;133300;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;133400;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;133500;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;133600;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;133700;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;133800;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;133900;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;134000;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;134100;105.48;105.48;105.48;105.48;0;0
RGBI;1;20250115;134200;105.48;105.48;105.47;105.47;0;0
RGBI;1;20250115;134300;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;134400;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;134500;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;134600;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;134700;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;134800;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;134900;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;135000;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;135100;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;135200;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;135300;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;135400;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;135500;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;135600;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;135700;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;135800;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;135900;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;140000;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;140100;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;140200;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;140300;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;140400;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;140500;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;140600;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;140700;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;140800;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;140900;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;141000;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;141100;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;141200;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;141300;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;141400;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;141500;105.47;105.47;105.47;105.47;0;0
RGBI;1;20250115;141600;105.47;105.47;105.46;105.46;0;0
RGBI;1;20250115;141700;105.46;105.46;105.46;105.46;0;0
RGBI;1;20250115;141800;105.46;105.46;105.46;105.46;0;0
RGBI;1;20250115;141900;105.46;105.46;105.46;105.46;0;0
RGBI;1;20250115;142000;105.46;105.46;105.46;105.46;0;0
RGBI;1;20250115;142100;105.46;105.46;105.46;105.46;0;0
RGBI;1;20250115;142200;105.46;105.46;105.46;105.46;0;0
RGBI;1;20250115;142300;105.46;105.46;105.45;105.45;0;0
RGBI;1;20250115;142400;105.45;105.45;105.45;105.45;0;0
RGBI;1;20250115;142500;105.45;105.45;105.45;105.45;0;0
RGBI;1;20250115;142600;105.45;105.45;105.45;105.45;0;0
RGBI;1;20250115;142700;105.45;105.45;105.45;105.45;0;0
RGBI;1;20250115;142800;105.45;105.45;105.45;105.45;0;0
RGBI;1;20250115;142900;105.45;105.45;105.45;105.45;0;0
RGBI;1;20250115;143000;105.45;105.45;105.45;105.45;0;0
RGBI;1;20250115;143100;105.45;105.45;105.45;105.45;0;0
RGBI;1;20250115;143200;105.45;105.45;105.45;105.45;0;0
RGBI;1;20250115;143300;105.45;105.45;105.45;105.45;0;0
RGBI;1;20250115;143400;105.45;105.45;105.45;105.45;0;0
RGBI;1;20250115;143500;105.45;105.45;105.45;105.45;0;0
RGBI;1;20250115;143600;105.45;105.45;105.45;105.45;0;0
RGBI;1;20250115;143700;105.45;105.45;105.44;105.44;0;0
RGBI;1;20250115;143800;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;143900;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;144000;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;144100;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;144200;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;144300;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;144400;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;144500;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;144600;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;144700;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;144800;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;144900;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;145000;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;145100;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;145200;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;145300;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;145400;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;145500;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;145600;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;145700;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;145800;105.44;105.44;105.44;105.44;0;0
RGBI;1;20250115;145900;105.43;105.43;105.43;105.43;0;0
RGBI;1;20250115;150000;105.43;105.43;105.43;105.43;0;0
RGBI;1;20250115;150100;105.43;105.43;105.43;105.43;0;0
