dt,sber_open,sber_high,sber_low,sber_close,sber_volume,sber_open_interest,ofz_open,ofz_high,ofz_low,ofz_close,ofz_volume,ofz_open_interest,beta,z,vol_scale,regime,pos_dir,pos_change,sber_qty,ofz_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum,drawdown
2025-01-03 17:00:00,272.95,273.25,272.95,273.17,16034,0,59.041,59.041,58.903,58.909,96,0,-0.061487499269399656,0.7047468252852988,0.25,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-63361.26174222473,-63361.26174222473
2025-01-03 17:05:00,273.19,273.55,273.15,273.55,31992,0,58.903,58.92,58.66,58.66,295,0,-0.07261531064997666,0.9579341998218659,0.25,bear,-1.0,-1.0,-45695.485286053736,213092.39686327992,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-63386.499565664606,-63386.499565664606
2025-01-03 17:10:00,273.84,273.84,273.8,273.83,10375,0,58.856,58.884,58.73,58.73,472,0,-0.06869725894902039,0.9621442373701122,0.25,bear,-1.0,0.0,-45648.760179673525,212838.41307679212,2121.7319003358552,-3.0946258909924116,-0.0277112036605219,2118.609563241202,-61267.8900024234,-61267.8900024234
2025-01-03 17:15:00,273.81,273.93,273.8,273.92,7645,0,58.85,58.85,58.82,58.82,31,0,-0.06632482294685171,0.48032827620704127,0.25,bear,0.0,1.0,0.0,-0.0,15047.068760739945,-2.8548192667616834,-25.023263845593085,15019.19067762759,-46248.699324795816,-46248.699324795816
2025-01-03 17:20:00,273.91,273.92,273.35,273.41,19841,0,58.826,58.826,58.734,58.818,33,0,-0.06691855769239698,-1.1372939925485102,0.25,bear,-1.0,-1.0,-45718.8837277349,212519.97687782653,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-46273.937148235695,-46273.937148235695
2025-01-03 17:25:00,273.45,273.71,273.42,273.67,2152,0,58.816,58.818,58.74,58.813,43,0,-0.06659850484351403,0.8500157465268839,0.25,sideways,-1.0,0.0,-45675.44853290459,212538.04430993146,-12949.509653598825,-3.09441862475705,-0.01294950965359773,-12952.617021733235,-59226.55416996893,-59226.55416996893
2025-01-03 17:30:00,273.7,273.99,273.7,273.99,14734,0,58.9,58.907,58.7,58.703,356,0,-0.07072242559925566,0.9059663167761759,0.25,sideways,-1.0,0.0,-45622.102996459726,212936.3064920021,-37995.3284046215,-3.0950417374879446,-0.037995328404622025,-37998.461441687396,-97225.01561165633,-97225.01561165633
2025-01-03 17:35:00,274.03,274.18,274.03,274.17,2171,0,58.8,58.888,58.8,58.888,205,0,-0.06357445938670452,0.7711489494664914,0.25,sideways,-1.0,0.0,-45592.15085530875,212267.3549789431,31181.2381616563,-3.093579599362108,-0.04760519524038199,31178.0969768617,-66046.91863479462,-66046.91863479462
2025-01-03 17:40:00,274.14,274.26,273.97,273.98,28604,0,58.883,58.884,58.878,58.879,12,0,-0.06361787258489464,-0.34014164774687583,0.25,bull,0.0,1.0,0.0,-0.0,6752.102467697999,-2.8519035368350436,-24.98942708514268,6724.2611370760205,-59322.6574977186,-59322.6574977186
2025-01-03 17:45:00,274.04,274.04,273.73,273.93,3659,0,58.879,59.108,58.879,59.043,302,0,-0.06237290462212299,0.15665410158381238,0.25,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-59322.6574977186,-59322.6574977186
2025-01-03 17:50:00,273.95,273.98,273.76,273.85,4806,0,59.049,59.183,59.049,59.122,98,0,-0.06232031963498548,0.012475481816245299,0.25,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-59322.6574977186,-59322.6574977186
2025-01-03 17:55:00,273.85,273.87,273.56,273.56,15108,0,59.11,59.329,59.11,59.324,120,0,-0.06630599599308039,-0.4368642210309937,0.25,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-59322.6574977186,-59322.6574977186
2025-01-03 18:00:00,273.48,273.48,273.23,273.44,4522,0,59.322,59.33,59.04,59.04,3567,0,-0.062071831323042566,-0.364370465751488,0.25,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-59322.6574977186,-59322.6574977186
2025-01-03 18:05:00,273.66,273.67,273.56,273.56,427,0,59.228,59.228,59.228,59.228,1,0,-0.05707869603462416,0.6229527451847436,0.25,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-59322.6574977186,-59322.6574977186
2025-01-03 18:10:00,273.42,273.43,273.16,273.17,3705,0,59.191,59.191,59.16,59.16,14,0,-0.05489149120229865,-0.91553534684442,0.25,bear,-1.0,-1.0,-45759.051140315554,211291.41311697094,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-59347.89532115848,-59347.89532115848
2025-01-03 18:15:00,273.17,273.17,272.96,272.96,19078,0,59.161,59.161,59.112,59.112,50,0,-0.054238871078825614,-0.41685760127329347,0.25,bear,0.0,1.0,0.0,-0.0,-532.5870901455564,-2.8516873514293453,-24.98024861143092,-560.4190261084167,-59908.314347266896,-59908.314347266896
2025-01-03 18:20:00,273.01,273.08,272.85,272.87,6125,0,59.103,59.103,59.082,59.082,29,0,-0.05417151883524998,-0.08062753098264573,0.25,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-59908.314347266896,-59908.314347266896
2025-01-03 18:25:00,273.23,273.42,273.01,273.1,2586,0,59.084,59.199,59.084,59.177,6,0,-0.05066884636613973,0.8613289258947803,0.25,bear,-1.0,-1.0,-45770.779934090075,211230.71463575377,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-59933.552170706775,-59933.552170706775
