peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-06-02 10:02:00,2025-06-06 13:29:00,2025-06-18 12:15:00,12359139.442314137,11421365.934065295,-937773.5082488414
2025-05-15 16:44:00,2025-05-19 10:41:00,2025-05-26 10:25:00,12003239.353969017,11373555.679840306,-629683.6741287112
2025-09-15 11:57:00,2025-09-19 14:57:00,2025-10-08 13:31:00,14775424.998846672,14150229.115014352,-625195.8838323206
2025-02-13 16:31:00,2025-02-14 14:01:00,2025-02-17 13:48:00,3862515.8428328643,3245892.046513008,-616623.7963198563
2025-04-07 12:27:00,2025-04-07 17:36:00,2025-04-09 15:50:00,8790306.518179618,8207235.288053655,-583071.2301259628
