peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-05-16 14:30:00,2025-06-06 17:25:00,2025-07-02 10:25:00,6085015.450731604,5157455.921572377,-927559.5291592274
2025-01-10 13:00:00,2025-01-17 16:30:00,2025-02-13 10:15:00,679730.0606336656,-195696.86821954206,-875426.9288532077
2025-03-26 15:05:00,2025-04-02 13:15:00,2025-04-09 10:00:00,5012083.718746364,4140280.107412596,-871803.6113337683
2025-04-16 16:05:00,2025-04-21 16:50:00,2025-04-28 14:15:00,5525369.403119871,4790695.49453294,-734673.9085869314
2025-10-06 14:25:00,2025-10-09 13:30:00,,9064767.246126138,8368468.118973849,-696299.1271522883
