vol_bucket,minutes,spread_vol_med,pnl_sum,ret_mean,ret_std,sharpe
0,5132,0.0007370185016440773,152509.1274303762,2.971728905502265e-07,6.857154463740991e-05,1.3586194574457988
1,5132,0.0010479923941148308,-149423.1149738487,-2.9115961608310394e-07,9.534109599666275e-05,-0.9573782832128336
2,5132,0.0012311374641502473,435580.0860854571,8.487530905796118e-07,0.00012138687001532239,2.1920084773667066
3,5132,0.0016366712226475383,337919.73155658453,6.584562189333291e-07,0.00014676594521720603,1.4064820107648968
