dt,sber_close,hedge_close,ofz40_close,ofz41_close,beta,z,vol_scale,spread_vol,regime,pos_dir,pos_change,sber_qty,ofz40_qty,ofz41_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum,pnl_cum_max,drawdown,ret
2025-03-12 14:40:00,318.5,67.5905,58.769,76.412,0.08301823207231351,0.6304295389304624,0.25,0.0011448849608471903,bear,-1.0,0.0,-39246.46781789639,106348.58513842332,81793.4355860336,-29890.797152461604,-3.0931390999103137,-0.029890797152463774,-29893.920182358666,1714984.641770958,1812440.5968864379,-97455.95511547988,-0.00029893920182358667
2025-03-12 14:45:00,318.75,67.6935,58.899,76.488,0.09217686997166989,0.6173945864330816,0.25,0.001145183059722278,bear,-1.0,0.0,-39215.686274509804,106113.85592285098,81712.16399958164,10230.00021805922,-3.093944813612133,-0.02985323412700711,10226.87642001148,1725211.5181909695,1812440.5968864379,-87229.07869546837,0.0001022687642001148
2025-03-12 14:50:00,318.74,67.6945,58.9,76.489,0.10668096538014506,-0.015496700026433994,0.25,0.0011451631471555174,bear,0.0,1.0,0.0,-0.0,-0.0,579.9828826673169,-2.8537917450085057,-24.999795669157177,552.1292952531512,1725763.6474862227,1812440.5968864379,-86676.94940021518,5.521292952531512e-06
2025-03-12 14:55:00,319.0,67.7,58.9,76.5,0.10640597890184848,0.7678544515034492,0.25,0.0011461884273713553,bear,-1.0,-1.0,-39184.952978056426,106112.05432937182,81699.34640522876,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1725738.409662783,1812440.5968864379,-86702.18722365494,-2.5237823439878236e-07
2025-03-12 15:00:00,318.69,67.6585,58.827,76.49,0.09543459843278249,-0.840144172042669,0.25,0.0011428839635784854,bear,-1.0,0.0,-39223.06944052214,106243.73161983443,81710.02745456924,3584.16199310069,-3.088931354165176,-0.020710508853294434,3581.0523512376712,1729319.4620140207,1812440.5968864379,-83121.1348724172,3.581052351237671e-05
2025-03-12 15:05:00,318.61,67.699,58.898,76.5,0.09575430061298258,-0.25934315998665464,0.25,0.0011429876474132095,bear,-1.0,0.0,-39232.91798750823,106115.65757750688,81699.34640522876,11498.250774796039,-3.0909883153222433,-0.011498250774795325,11495.148288229942,1740814.6103022506,1812440.5968864379,-71625.98658418725,0.00011495148288229942
2025-03-12 15:10:00,318.95,67.7,58.9,76.5,0.10588040350897437,1.0284925141277592,0.25,0.0011446154167088346,bear,-1.0,0.0,-39191.095783038094,106112.05432937182,81699.34640522876,-13126.9608005973,-3.0947501960690453,-0.013551423430905839,-13130.069102216801,1727684.5412000339,1812440.5968864379,-84756.055686404,-0.000131300691022168
2025-03-12 15:15:00,318.8,67.7355,58.971,76.5,0.09814759547006842,-0.47168973668177394,0.25,0.0011410078122273048,sideways,-1.0,0.0,-39209.53575909661,105984.29736650219,81699.34640522876,13412.620224840004,-3.09036255760256,-0.01341262022483983,13409.516449662176,1741094.057649696,1812440.5968864379,-71346.53923674184,0.00013409516449662176
2025-03-12 15:20:00,318.68,67.7495,59.0,76.499,0.09893487998353546,-0.3523024978766545,0.25,0.0011354178923338282,sideways,-1.0,0.0,-39224.300238483745,105932.20338983051,81700.41438450177,7696.9895683150835,-3.090630484560634,-0.00786038826112751,7693.891077442262,1748787.9487271383,1812440.5968864379,-63652.64815929951,7.693891077442262e-05
2025-03-12 15:25:00,318.7,67.739,58.978,76.5,0.09262252715373066,0.08530030259396414,0.25,0.0011354237555787803,sideways,0.0,1.0,0.0,-0.0,-0.0,-3033.2940649601783,-2.8540603849325956,-24.998535677944577,-3061.1466610230555,1745726.8020661152,1812440.5968864379,-66713.79482032266,-3.061146661023055e-05
2025-03-12 15:30:00,319.14,67.7205,58.942,76.499,0.09157416128306606,1.3373233271211076,0.25,0.0011382254934866008,bull,-1.0,-1.0,-39167.76336404086,106036.44260459434,81700.41438450177,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1745701.5642426754,1812440.5968864379,-66739.03264376242,-2.5237823439878236e-07
2025-03-12 15:35:00,319.49,67.7225,58.946,76.499,0.11288024196477615,1.048631856015492,0.25,0.0011285680383298585,bull,-1.0,0.0,-39124.85523803562,106029.24710752214,81700.41438450177,-13284.571406997049,-3.09483456252148,-0.014132862947832272,-13287.680374422518,1732413.8838682529,1812440.5968864379,-80026.713018185,-0.00013287680374422518
2025-03-12 15:40:00,319.44,67.7345,58.97,76.499,0.11495736726007305,-0.19705837063031945,0.25,0.001127759987236376,bull,0.0,1.0,0.0,-0.0,-0.0,4500.9446924828535,-2.853434647771255,-25.00058845916868,4473.090669375914,1736886.9745376287,1812440.5968864379,-75553.62234880915,4.473090669375914e-05
2025-03-12 15:45:00,319.82,67.7245,58.999,76.45,0.07924223280446487,1.2292665672816807,0.25,0.0011288603344691368,bull,-1.0,-1.0,-39084.48502282534,105933.99888133697,81752.77959450621,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1736861.736714189,1812440.5968864379,-75578.86017224891,-2.5237823439878236e-07
2025-03-12 15:50:00,319.79,67.7245,59.0,76.449,0.06991918525368801,-0.10111700921858292,0.25,0.0011278607615446033,bull,0.0,1.0,0.0,-0.0,-0.0,1196.7157699698873,-2.8536135765866018,-24.9988516466686,1168.8633047466321,1738030.6000189355,1812440.5968864379,-74409.99686750234,1.168863304746632e-05
2025-03-12 15:55:00,319.56,67.7255,59.0,76.451,0.07421236857641338,-0.7423738831851746,0.25,0.0011277335363964022,bull,-1.0,-1.0,-39116.28489172612,105932.20338983051,81751.71024577835,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,1738005.3621954957,1812440.5968864379,-74435.2346909421,-2.5237823439878236e-07
2025-03-12 16:00:00,319.7,67.7055,59.0,76.411,0.07496835361264366,0.46234003050301264,0.25,0.0011260794086400403,bull,-1.0,0.0,-39099.1554582421,105932.20338983051,81794.5060266192,-8746.348294671607,-3.0929550106281987,-0.008746348294671795,-8749.44999603053,1729255.9121994653,1812440.5968864379,-83184.68468697253,-8.749449996030529e-05
2025-03-12 16:05:00,319.82,67.7955,58.999,76.592,0.07825767460953824,0.2618780168182083,0.25,0.0011216126774241581,bull,-1.0,0.0,-39084.48502282534,105933.99888133697,81601.21161479005,10006.974732439048,-3.0927759281556293,-0.01960263644919597,10003.862353874445,1739259.7745533397,1812440.5968864379,-73180.82233309816,0.00010003862353874445
2025-03-12 16:10:00,319.93,67.7865,58.981,76.592,0.08162450273267721,0.3487705535062679,0.25,0.001121616769704205,bull,-1.0,0.0,-39071.046791485634,105966.32813957037,81601.21161479005,-6206.105332375459,-3.0926862922418223,-0.006206105332376482,-6209.204224773032,1733050.5703285667,1812440.5968864379,-79390.02655787114,-6.209204224773033e-05
2025-03-12 16:15:00,319.8,67.9,59.0,76.8,0.07192839954250001,-0.5516566747776026,0.25,0.0011218241127590222,bull,-1.0,0.0,-39086.92933083177,105932.20338983051,81380.20833333334,24065.648333420817,-3.090545075475748,-0.024065648333421678,24062.533722697008,1757113.1040512638,1812440.5968864379,-55327.49283517408,0.00024062533722697007
2025-03-12 16:20:00,319.63,67.9235,59.046,76.801,0.07031066654696239,-0.6143742874795263,0.25,0.0011199048131340112,bull,-1.0,0.0,-39107.718299283544,105849.67652338855,81379.14870900118,11599.039550507881,-3.090187645817449,-0.011599039550506193,11595.937763822514,1768709.0418150863,1812440.5968864379,-43731.555071351584,0.00011595937763822514
2025-03-12 16:25:00,319.73,67.9725,59.096,76.849,0.06638428524039602,0.243677690824941,0.25,0.0011173406222676967,bull,0.0,1.0,0.0,-0.0,-0.0,5287.911134272088,-2.8547741488196183,-25.01310945479413,5260.043250668474,1773969.0850657548,1812440.5968864379,-38471.51182068302,5.260043250668474e-05
2025-03-12 16:30:00,319.34,67.949,59.096,76.802,0.07843533186570706,-1.276907172695025,0.25,0.00111845709759957,bull,-1.0,-1.0,-39143.232917893154,105760.11912819819,81378.08911226269,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1773943.847242315,1812440.5968864379,-38496.749644122785,-2.5237823439878236e-07
2025-03-12 16:35:00,319.4,67.974,59.099,76.849,0.07847529787575463,0.15176857007248262,0.25,0.0011184798271544902,bull,0.0,1.0,0.0,-0.0,-0.0,1793.4565705870343,-2.8544174872089205,-25.00649064452073,1765.5956624553048,1775709.4429047704,1812440.5968864379,-36731.15398166748,1.7655956624553047e-05
2025-03-12 16:40:00,319.4,67.9505,59.1,76.801,0.07878606989519271,0.013654971610102668,0.25,0.0011157353267765892,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1775709.4429047704,1812440.5968864379,-36731.15398166748,0.0
2025-03-12 16:45:00,319.11,68.0,59.2,76.8,0.07198235606044708,-1.0202851883230195,0.25,0.0011172541536382816,bull,-1.0,-1.0,-39171.445583027795,105574.32432432432,81380.20833333334,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1775684.2050813306,1812440.5968864379,-36756.39180510724,-2.5237823439878236e-07
2025-03-12 16:50:00,319.4,67.979,59.239,76.719,0.07350654208957548,0.9765610082475142,0.25,0.0011179577035069254,bull,-1.0,0.0,-39135.87977457733,105504.81946015294,81466.12964194008,-13834.11744542883,-3.0942982616177503,-0.02206891474272557,-13837.23381260519,1761846.9712687253,1812440.5968864379,-50593.6256177125,-0.00013837233812605192
2025-03-12 16:55:00,318.13,68.041,59.361,76.721,0.03837527277490896,-3.923213514776571,0.25,0.0011459561435768488,bull,1.0,2.0,39292.11328702103,-105287.98369299709,-81464.00594361387,62737.08754713581,-3.080357100308894,-49.9633319529197,62684.04385808259,1824531.0151268078,1824531.0151268078,0.0,0.0006268404385808259
2025-03-12 17:00:00,318.54,68.0315,59.214,76.849,0.034491641448424544,1.2844768164059457,0.25,0.0011475884970958818,bull,1.0,0.0,39241.53952407861,-105549.36332624042,-81328.31917136202,21159.70728976743,2.619735867529911,-0.042014492811330795,21162.28501114215,1845693.30013795,1845693.30013795,0.0,0.0002116228501114215
2025-03-12 17:05:00,318.44,68.008,59.175,76.841,0.036447154108192076,-0.27131083600177974,0.25,0.0011470010109380954,bull,1.0,0.0,39253.86258007788,-105618.92691170258,-81336.78635103656,842.8977706864706,2.615161913100667,-0.008691205675503503,845.5042413938958,1846538.804379344,1846538.804379344,0.0,8.455042413938958e-06
2025-03-12 17:10:00,318.4,67.997,59.191,76.803,0.03943402907968437,-0.08752971989990778,0.25,0.00113829171071271,bull,0.0,-1.0,0.0,-0.0,-0.0,-169.25945245260345,2.853522795775524,-24.99702895044604,-191.40295860727397,1846347.4014207367,1846538.804379344,-191.40295860730112,-1.9140295860727396e-06
2025-03-12 17:15:00,318.37,67.9205,59.037,76.804,0.040383231443502435,-0.02258446028767703,0.25,0.0011382727358407623,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1846347.4014207367,1846538.804379344,-191.40295860730112,0.0
2025-03-12 17:20:00,318.28,67.9225,59.0,76.845,0.05348817186171476,-0.24308648813658612,0.25,0.0011380888173540815,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1846347.4014207367,1846538.804379344,-191.40295860730112,0.0
2025-03-12 17:25:00,318.5,67.9375,59.029,76.846,0.05469159273217628,0.6988482147828488,0.25,0.0011388284477223726,bull,1.0,1.0,39246.46781789639,-105880.16059902759,-81331.49415714545,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1846322.163597297,1846538.804379344,-216.6407820470631,-2.5237823439878236e-07
2025-03-12 17:30:00,318.66,67.934,59.065,76.803,0.051333341360024584,0.5300146864149967,0.25,0.0011376346900981485,bull,1.0,0.0,39226.762066152005,-105815.62685177347,-81377.0295431168,5965.00331805779,2.617491499585433,-0.01358837488118688,5967.607221182495,1852289.7708184794,1852289.7708184794,0.0,5.967607221182495e-05
2025-03-12 17:35:00,319.09,68.0555,59.262,76.849,0.07441725207398052,1.2177126235296243,0.25,0.0011400530009427056,bull,1.0,0.0,39173.900780344105,-105463.87229590632,-81328.31917136202,-7721.514160340164,2.6199088678131903,-0.04145652953722566,-7718.935708001888,1844570.8351104774,1852289.7708184794,-7718.9357080019545,-7.718935708001888e-05
2025-03-12 17:40:00,318.67,67.95,59.097,76.803,0.08384600005599704,-1.1183100528776608,0.25,0.0011414616888207254,bull,1.0,0.0,39225.53111369128,-105758.32952603347,-81377.0295431168,4689.60328296471,2.612301437215888,-0.03759567993845108,4692.177988721988,1849263.0130991994,1852289.7708184794,-3026.7577192799654,4.692177988721988e-05
2025-03-12 17:45:00,318.5,67.95,59.1,76.8,0.08389065100613523,-0.47514511399861076,0.25,0.0011407435940882459,bull,1.0,0.0,39246.46781789639,-105752.96108291032,-81380.20833333334,-6741.4841892768945,2.6145353865397265,-0.007229746366535617,-6738.876883636722,1842524.1362155627,1852289.7708184794,-9765.63460291666,-6.738876883636721e-05
2025-03-12 17:50:00,318.62,67.9735,59.097,76.85,0.08537202038385867,0.3786999444874847,0.25,0.0011407718236092017,bull,1.0,0.0,39231.686648672396,-105758.32952603347,-81327.26089785296,957.8246047300518,2.617133084354219,-0.00909584543806466,960.4326419689679,1843484.5688575318,1852289.7708184794,-8805.201960947597,9.604326419689679e-06
2025-03-12 17:55:00,318.62,67.974,59.099,76.849,0.09060142992113229,0.032466801453292,0.25,0.0011369443632667097,bull,0.0,-1.0,0.0,-0.0,-0.0,-130.18939815448843,2.8538812785388123,-25.000130189398153,-152.33564706534779,1843332.2332104663,1852289.7708184794,-8957.537608013023,-1.5233564706534778e-06
2025-03-12 18:00:00,318.58,67.9665,59.083,76.85,0.09036840516032435,-0.07421884967588155,0.25,0.001136683870442958,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1843332.2332104663,1852289.7708184794,-8957.537608013023,0.0
2025-03-12 18:05:00,318.51,67.932,59.077,76.787,0.09113002053126892,-0.13003853994646597,0.25,0.0011364713818023398,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1843332.2332104663,1852289.7708184794,-8957.537608013023,0.0
2025-03-12 18:10:00,318.56,67.9505,59.1,76.801,0.09185226203921651,0.17263155653789958,0.25,0.0011364259698839168,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1843332.2332104663,1852289.7708184794,-8957.537608013023,0.0
2025-03-12 18:15:00,318.52,67.94200000000001,59.101,76.783,0.09213776144888677,-0.07024643293801446,0.25,0.0011363280386165271,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1843332.2332104663,1852289.7708184794,-8957.537608013023,0.0
2025-03-12 18:20:00,318.73,67.868,59.035,76.701,0.07104293392469015,0.7663540721242093,0.25,0.0011367522773178156,bull,1.0,1.0,39218.14702098955,-105869.39950876599,-81485.24791071824,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1843306.9953870266,1852289.7708184794,-8982.775431452785,-2.5237823439878236e-07
2025-03-12 18:25:00,318.69,67.95349999999999,59.104,76.803,0.061881676949339576,-0.14087874500718833,0.25,0.0011367863633300267,sideways,0.0,-1.0,0.0,-0.0,-0.0,-17185.20973383909,2.8535231219450137,-25.014047757972154,-17207.370258475115,1826099.6251285514,1852289.7708184794,-26190.145689927973,-0.00017207370258475116
2025-03-12 18:30:00,318.95,68.0225,59.207,76.838,0.060429756758521136,0.8218927323325643,0.25,0.001137370151998137,bull,1.0,1.0,39191.095783038094,-105561.84234972217,-81339.96199796976,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1826074.3873051116,1852289.7708184794,-26215.383513367735,-2.5237823439878236e-07
2025-03-12 18:35:00,318.63,67.988,59.194,76.782,0.0568951272581902,-0.9182232551923499,0.25,0.0011387190002569506,sideways,1.0,0.0,39230.45538712614,-105585.02550934216,-81399.2862910578,-6613.808828139639,2.6131945622563375,-0.018468492473004857,-6611.214102069856,1819463.1732030418,1852289.7708184794,-32826.59761543758,-6.611214102069857e-05
2025-03-12 18:45:00,318.97,67.977,59.011,76.943,0.05070184419019371,1.131049928263914,0.25,0.0011408293083445238,bull,1.0,0.0,39188.63842994639,-105912.45699954245,-81228.96169891999,19555.129406973316,2.6191031251518164,-0.045765699592693436,19557.702744398874,1839020.8759474407,1852289.7708184794,-13268.894871038618,0.00019557702744398873
2025-03-13 10:00:00,316.82,67.814,59.013,76.615,0.20286549100145193,-5.364992022546238,0.25,0.0012098580913249787,bear,1.0,0.0,39454.57988763336,-105908.8675376612,-81576.71474254389,-57824.29810113866,2.596821406554554,-0.11111049697562919,-57821.812390229075,1781199.0635572118,1852289.7708184794,-71090.70726126758,-0.0005782181239022908
2025-03-13 10:05:00,317.08,67.83,59.045,76.615,0.20454138593876992,0.7553312673125329,0.25,0.0012086430331460978,bear,1.0,0.0,39422.227828939074,-105851.46921839275,-81576.71474254389,6869.107009578777,2.6183998913479716,-0.013647274531988298,6871.711762195594,1788070.7753194075,1852289.7708184794,-64218.9954990719,6.871711762195594e-05
2025-03-13 10:10:00,316.4,67.981,59.032,76.93,0.15459427580404123,-2.029145616943373,0.25,0.0012174937063241008,bear,1.0,0.0,39506.953223767385,-105874.77978045806,-81242.68815806576,-51127.71096774148,2.609937492787592,-0.053879849167418795,-51125.15491009786,1736945.6204093096,1852289.7708184794,-115344.15040916973,-0.0005112515491009786
2025-03-13 10:15:00,316.51,67.8005,58.94,76.661,0.12906719241322526,0.6761469182506289,0.25,0.0012178317278010436,bear,1.0,0.0,39493.22296293956,-106040.04071937564,-81527.76509568098,35940.527708937094,2.617050022417339,-0.03594052770893735,35943.1088184318,1772888.7292277415,1852289.7708184794,-79401.04159073788,0.000359431088184318
2025-03-13 10:20:00,315.94,67.9175,58.933,76.902,0.10042291655904591,-1.5758371024768427,0.25,0.0012240031794816632,bear,1.0,0.0,39564.474267265934,-106052.63604432152,-81272.26860159684,-41417.04819189896,2.6109183096448527,-0.0429016087619697,-41414.480175198085,1731474.2490525434,1852289.7708184794,-120815.52176593593,-0.00041414480175198086
2025-03-13 10:25:00,316.23,67.779,58.906,76.652,0.0761536311819341,0.9980501872390786,0.25,0.0012255412229076202,bear,1.0,0.0,39528.19150618221,-106101.24605303365,-81537.33757762355,34655.18586110393,2.6186774043084107,-0.03465518586110319,34657.76988332238,1766132.0189358657,1852289.7708184794,-86157.75188261364,0.00034657769883322375
2025-03-13 10:30:00,315.58,67.705,58.901,76.509,0.0966681839892983,-1.5560683512203755,0.25,0.001229094942641116,bear,1.0,0.0,39609.60770644528,-106110.25279706626,-81689.73584807017,-13502.978975154872,2.61019178284345,-0.03788366998288438,-13500.406667042012,1752631.6122688237,1852289.7708184794,-99658.1585496557,-0.00013500406667042012
2025-03-13 10:35:00,316.09,67.804,58.901,76.707,0.116864902599395,1.3027336181100069,0.25,0.0012327486787393899,bear,1.0,0.0,39545.6990097757,-106110.25279706626,-81478.87415750844,4026.3322323693865,2.6206699162702325,-0.03637546762820437,4028.9165268180286,1756660.5287956416,1852289.7708184794,-95629.24202283775,4.0289165268180285e-05
2025-03-13 10:40:00,316.25,67.50450000000001,58.729,76.28,0.08258272016140414,0.8087192907335669,0.25,0.0012340738431311856,bear,1.0,0.0,39525.691699604744,-106421.018576853,-81934.9764027268,59369.75458791644,2.617502430405228,-0.05936975458791671,59372.31272059226,1816032.841516234,1852289.7708184794,-36256.92930224538,0.0005937231272059225
2025-03-13 10:45:00,316.1,67.46350000000001,58.777,76.15,0.09336184005783689,-0.2802978352088505,0.25,0.0012312352355068332,bear,1.0,0.0,39544.447959506484,-106334.11028123245,-82074.85226526592,-385.5157142748394,2.6147042190818244,-0.021688609578983293,-382.92269866533655,1815649.9188175686,1852289.7708184794,-36639.85200091079,-3.829226986653366e-06
2025-03-13 10:50:00,315.95,67.424,58.692,76.156,0.09599335228344473,-0.27481170760488144,0.25,0.0012304488833078846,bear,1.0,0.0,39563.222028802025,-106488.10740816465,-82068.38594463994,2614.283066385914,2.6147035767441564,-0.015462515681422335,2616.8823074469765,1818266.8011250156,1852289.7708184794,-34022.96969346376,2.6168823074469763e-05
2025-03-13 10:55:00,316.26,67.4255,58.621,76.23,0.09879728708488941,0.9027424797841515,0.25,0.0012321010445385543,bear,1.0,0.0,39524.44191488016,-106617.08261544498,-81988.71835235471,13752.193895004993,2.618857975379511,-0.025898315014811834,13754.786854665359,1832021.5879796809,1852289.7708184794,-20268.1828387985,0.0001375478685466536
2025-03-13 11:00:00,316.4,67.334,58.668,76.0,0.09120568180824631,0.5523603267585417,0.25,0.0012325983072132463,bear,1.0,0.0,39506.953223767385,-106531.66973477876,-82236.84210526316,19379.824206198995,2.617321176986624,-0.02940182997205001,19382.41212554601,1851404.0001052269,1852289.7708184794,-885.7707132524811,0.0001938241212554601
2025-03-13 11:05:00,316.91,67.4405,58.671,76.21,0.11205229879836826,1.261178862850059,0.25,0.0012361903870253888,bear,1.0,0.0,39443.37509071976,-106526.22249492936,-82010.2348773127,2559.214292814151,2.6206579633510168,-0.03773787799543086,2561.7972128995066,1853965.7973181263,1853965.7973181263,0.0,2.5617972128995065e-05
2025-03-13 11:10:00,316.77,67.38149999999999,58.681,76.082,0.1184886941680091,-0.21549126797173254,0.25,0.001235853963376153,bear,0.0,-1.0,0.0,-0.0,-0.0,3909.9753266444823,2.8526205313897943,-24.985045879647956,3887.8429012962238,1857853.6402194225,1857853.6402194225,0.0,3.8878429012962236e-05
2025-03-13 11:15:00,316.69,67.443,58.676,76.21,0.048116151030423604,-0.19840764024637267,0.25,0.0012226754260603139,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1857853.6402194225,1857853.6402194225,0.0,0.0
2025-03-13 11:20:00,316.25,67.316,58.63,76.002,0.07758446344767846,-0.991446180862944,0.25,0.001225247807176981,bear,1.0,1.0,39525.691699604744,-106600.71635681391,-82234.67803478857,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1857828.4023959828,1857853.6402194225,-25.237823439761996,-2.5237823439878236e-07
2025-03-13 11:25:00,316.14,67.3015,58.674,75.929,0.07863235530314898,-0.2114480003530164,0.25,0.0012201532925692922,bear,0.0,-1.0,0.0,-0.0,-0.0,-3035.1261101175314,2.85288862418106,-24.994339473936204,-3057.2675609672865,1854771.1348350155,1857853.6402194225,-3082.505384407006,-3.0572675609672866e-05
2025-03-13 11:30:00,316.21,67.2115,58.552,75.871,0.055506602031773516,0.32051147442039774,0.25,0.0012167695296437262,bear,1.0,1.0,39530.69162898074,-106742.72441590381,-82376.66565617957,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1854745.8970115758,1857853.6402194225,-3107.743207846768,-2.5237823439878236e-07
2025-03-13 11:35:00,316.5,67.2825,58.605,75.96,0.10429206940762566,0.7445315969288796,0.25,0.0012178657848285466,bear,1.0,0.0,39494.47077409163,-106646.19059807184,-82280.14744602423,-1524.987065037256,2.6186751675583873,-0.024452788209846255,-1522.3928426579073,1853223.504168918,1857853.6402194225,-4630.136050504632,-1.5223928426579074e-05
2025-03-13 11:40:00,316.51,67.418,58.681,76.155,0.10505627487199116,-0.10328153678500132,0.25,0.0012154369928204384,bear,0.0,-1.0,0.0,-0.0,-0.0,-23754.79452968829,2.853971448563411,-25.024544683945166,-23776.96510292367,1829446.5390659943,1857853.6402194225,-28407.1011534282,-0.0002377696510292367
2025-03-13 11:45:00,316.64,67.32,58.64,76.0,0.09772094984142941,0.5241596076726943,0.25,0.0012140679815916234,bear,1.0,1.0,39477.008590197074,-106582.5375170532,-82236.84210526316,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1829421.3012425546,1857853.6402194225,-28432.338976867963,-2.5237823439878236e-07
2025-03-13 11:50:00,315.9,67.3695,58.655,76.084,0.08421449884524362,-1.9721970179045736,0.25,0.0012219574615234098,bear,1.0,0.0,39569.484013928464,-106555.28087972039,-82146.04910362231,-37719.61915634442,2.6093882070722803,-0.03771961915634483,-37717.04748775651,1791704.253754798,1857853.6402194225,-66149.38646462443,-0.0003771704748775651
2025-03-13 11:55:00,315.28,67.3335,58.583,76.084,0.09528120025766669,-1.5283174276205191,0.25,0.0012259571155728195,bear,1.0,0.0,39647.297640192846,-106686.24003550518,-82146.04910362231,-16861.09986529567,2.6104566788229904,-0.032205060311974655,-16858.52161367716,1774845.7321411208,1857853.6402194225,-83007.9080783017,-0.0001685852161367716
2025-03-13 12:00:00,315.0,67.3415,58.671,76.012,0.09705792795693577,-0.6735381014961298,0.25,0.0012256982405077189,bear,1.0,0.0,39682.53968253968,-106526.22249492936,-82223.85939062253,-14575.116926916444,2.6135233082178257,-0.026404147997837777,-14572.529807756224,1760273.2023333646,1857853.6402194225,-97580.43788605789,-0.00014572529807756223
2025-03-13 12:05:00,315.07,67.325,58.63,76.02,0.09012810491662747,0.2734526709399294,0.25,0.001225708859015683,bear,1.0,0.0,39673.72329958422,-106600.71635681391,-82215.20652459879,6487.562024944656,2.6166920345002533,-0.007803143775192869,6490.170913835381,1766763.3732472,1857853.6402194225,-91090.2669722226,6.490170913835381e-05
2025-03-13 12:10:00,315.44,67.464,58.681,76.247,0.127455127731261,0.828317544487989,0.25,0.0012266922892351327,bear,1.0,0.0,39627.18742074563,-106508.06905131134,-81970.43818117434,-9420.210794434859,2.6194092719073465,-0.03877876603612642,-9417.630163928989,1757345.743083271,1857853.6402194225,-100507.89713615156,-9.417630163928988e-05
2025-03-13 12:15:00,315.59,67.503,58.681,76.325,0.13835638795175695,0.38881294004374317,0.25,0.0012264021893543784,bear,1.0,0.0,39608.35260939827,-106508.06905131134,-81886.66885031117,-449.6160650208976,2.617414934120192,-0.01233777229124328,-447.0109878590687,1756898.732095412,1857853.6402194225,-100954.90812401054,-4.470109878590687e-06
2025-03-13 12:20:00,316.11,67.517,58.679,76.355,0.13619510518729738,1.425929983062086,0.25,0.0012309340379020551,bear,1.0,0.0,39543.19698839012,-106511.69924504508,-81854.49544889005,18352.75942948133,2.6207602001575845,-0.02326595956049879,18355.356923721927,1775254.089019134,1857853.6402194225,-82599.55120028858,0.00018355356923721927
2025-03-13 12:25:00,316.1,67.386,58.603,76.169,0.13137916883631026,0.21931575036292836,0.25,0.0012309950713842522,bear,0.0,-1.0,0.0,-0.0,-0.0,22924.393326234065,2.85379099726715,-24.976284742734,22902.270832488597,1798156.3598516225,1857853.6402194225,-59697.280367800035,0.00022902270832488597
2025-03-13 12:30:00,316.77,67.41149999999999,58.675,76.148,0.1364485679260556,1.7744078911152712,0.25,0.0012382063047584996,bear,-1.0,-1.0,-39460.80752596521,106518.96037494675,82077.00793192205,0.0,-0.23782343987823484,-25.0,-25.237823439878234,1798131.1220281827,1857853.6402194225,-59722.5181912398,-2.5237823439878236e-07
2025-03-13 12:35:00,316.68,67.4345,58.686,76.183,0.1366563523243564,-0.2987757719186752,0.25,0.0012373718045966587,bear,-1.0,0.0,-39472.02223064292,106498.99464949052,82039.30010632293,7595.876519078751,-3.09089387990624,-0.007595876519079609,7592.778029322325,1805723.9000575051,1857853.6402194225,-52129.740161917405,7.592778029322324e-05
2025-03-13 12:40:00,316.24,67.44500000000001,58.707,76.183,0.1270960942168405,-1.216645481151089,0.25,0.0011864446865306954,bear,-1.0,0.0,-39526.94156336959,106460.89904100022,82039.30010632293,19604.16866912218,-3.08773949243954,-0.01960416866912202,19601.061325461073,1825324.9613829663,1857853.6402194225,-32528.678836456267,0.00019601061325461074
2025-03-13 12:45:00,316.71,67.535,58.757,76.313,0.14505339268659245,1.1321785427495978,0.25,0.001184900834666283,bear,-1.0,0.0,-39468.283287550126,106370.30481474548,81899.54529372453,-2589.508568911222,-3.09594619388161,-0.03456581650065355,-2592.639080921604,1822732.3223020446,1857853.6402194225,-35121.31791737792,-2.5926390809216042e-05
