vol_bucket,minutes,spread_vol_med,pnl_sum,ret_mean,ret_std,sharpe
0,23780,0.0003045187552771383,2100558.241667108,8.833297904403317e-07,4.3822851481325343e-05,6.319094036114083
1,23780,0.0004320102882731339,1628749.9222501186,6.849242734441209e-07,5.626740601218308e-05,3.816086737710064
2,23780,0.0005785766547189768,2343707.891541161,9.855794329441388e-07,7.286663784859427e-05,4.2402891715883655
3,23780,0.0008333655094070311,6144750.193832905,2.583999240468e-06,9.597176463889083e-05,8.440758510142384
