dt,sber_open,sber_high,sber_low,sber_close,sber_volume,sber_open_interest,ofz_open,ofz_high,ofz_low,ofz_close,ofz_volume,ofz_open_interest,beta,z,vol_scale,regime,pos_dir,pos_change,sber_qty,ofz_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum,drawdown
2025-01-03 16:40:00,272.74,272.89,272.72,272.81,3263,0,59.101,59.164,58.97,59.102,66,0,-0.06019760449842602,0.4168046867369317,0.25,bear,-1.0,-1.0,-45819.43477145266,211498.76484721332,0.0,-0.23782343987823484,-25.0,-25.237823439878234,193666.12523654886,-5911.903397959308
2025-01-03 16:45:00,272.78,272.81,272.53,272.62,13275,0,59.07,59.074,58.904,59.057,286,0,-0.05969317723539404,-0.2970143365914711,0.25,bear,-1.0,0.0,-45851.36820482723,211659.92177049292,-811.7518115475559,-3.0897171173653177,-0.018223137024699295,-814.859751801946,192851.26548474692,-6726.763149761246
2025-01-03 16:50:00,272.61,272.85,272.61,272.85,9967,0,59.053,59.097,59.053,59.097,23,0,-0.05756321290418662,0.8329183995946847,0.25,bear,-1.0,0.0,-45812.71761040865,211516.65905206694,-2079.4178162915596,-3.0941124386652463,-0.019012211557930748,-2082.530940941783,190768.73454380513,-8809.294090703042
2025-01-03 16:55:00,272.97,272.98,272.87,272.96,3004,0,59.086,59.086,58.965,58.965,53,0,-0.05996752620986838,0.3993394472673172,0.25,bear,-1.0,0.0,-45794.25556858148,211990.16365640634,-32959.597932015364,-3.092855266119592,-0.03295959793201574,-32962.72374687942,157806.0107969257,-41772.017837582476
2025-01-03 17:00:00,272.95,273.25,272.95,273.17,16034,0,59.041,59.041,58.903,58.909,96,0,-0.061487499269399656,0.7047468252852988,0.25,bear,-1.0,0.0,-45759.051140315554,212191.68548099612,-21488.24283416348,-3.0939003334100623,-0.021488242834162716,-21491.358222739724,136314.65257418598,-63263.37606032219
2025-01-03 17:05:00,273.19,273.55,273.15,273.55,31992,0,58.903,58.92,58.66,58.66,295,0,-0.07261531064997666,0.9579341998218659,0.25,bear,-1.0,0.0,-45695.485286053736,213092.39686327992,-70224.16911808823,-3.095674681757988,-0.07022416911808814,-70227.3350169391,66087.31755724688,-133490.7110772613
2025-01-03 17:10:00,273.84,273.84,273.8,273.83,10375,0,58.856,58.884,58.73,58.73,472,0,-0.06869725894902039,0.9621442373701122,0.25,bear,-1.0,0.0,-45648.760179673525,212838.41307679212,2121.7319003358552,-3.0946258909924116,-0.0277112036605219,2118.609563241202,68205.92712048808,-131372.1015140201
2025-01-03 17:15:00,273.81,273.93,273.8,273.92,7645,0,58.85,58.85,58.82,58.82,31,0,-0.06632482294685171,0.48032827620704127,0.25,bear,-1.0,0.0,-45633.761682242985,212512.7507650459,15047.068760739945,-3.0926427066399182,-0.023263845593086082,15043.952854187712,83249.87997467579,-116328.14865983238
2025-01-03 17:20:00,273.91,273.92,273.35,273.41,19841,0,58.826,58.826,58.734,58.818,33,0,-0.06691855769239698,-1.1372939925485102,0.25,bear,-1.0,0.0,-45718.8837277349,212519.97687782653,22848.1929564129,-3.0863911982211696,-0.023698243959475847,22845.08286697072,106094.96284164651,-93483.06579286166
2025-01-03 17:25:00,273.45,273.71,273.42,273.67,2152,0,58.816,58.818,58.74,58.813,43,0,-0.06659850484351403,0.8500157465268839,0.25,sideways,-1.0,0.0,-45675.44853290459,212538.04430993146,-12949.509653598825,-3.09441862475705,-0.01294950965359773,-12952.617021733235,93142.34581991327,-106435.6828145949
2025-01-03 17:30:00,273.7,273.99,273.7,273.99,14734,0,58.9,58.907,58.7,58.703,356,0,-0.07072242559925566,0.9059663167761759,0.25,sideways,-1.0,0.0,-45622.102996459726,212936.3064920021,-37995.3284046215,-3.0950417374879446,-0.037995328404622025,-37998.461441687396,55143.88437822588,-144434.1442562823
2025-01-03 17:35:00,274.03,274.18,274.03,274.17,2171,0,58.8,58.888,58.8,58.888,205,0,-0.06357445938670452,0.7711489494664914,0.25,sideways,-1.0,0.0,-45592.15085530875,212267.3549789431,31181.2381616563,-3.093579599362108,-0.04760519524038199,31178.0969768617,86321.98135508757,-113256.0472794206
2025-01-03 17:40:00,274.14,274.26,273.97,273.98,28604,0,58.883,58.884,58.878,58.879,12,0,-0.06361787258489464,-0.34014164774687583,0.25,bull,-1.0,0.0,-45623.76815825972,212299.801287386,6752.102467697999,-3.0897269767132785,-0.010572914857318181,6749.002167806429,93070.98352289399,-106507.04511161418
2025-01-03 17:45:00,274.04,274.04,273.73,273.93,3659,0,58.879,59.108,58.879,59.043,302,0,-0.06237290462212299,0.15665410158381238,0.25,bull,0.0,1.0,0.0,-0.0,37098.35581904512,-2.8533604592675994,-25.032535979003217,37070.469922606855,130141.45344550084,-69436.57518900733
2025-01-03 17:50:00,273.95,273.98,273.76,273.85,4806,0,59.049,59.183,59.049,59.122,98,0,-0.06232031963498548,0.012475481816245299,0.25,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,130141.45344550084,-69436.57518900733
2025-01-03 17:55:00,273.85,273.87,273.56,273.56,15108,0,59.11,59.329,59.11,59.324,120,0,-0.06630599599308039,-0.4368642210309937,0.25,bear,-1.0,-1.0,-45693.814885217136,210707.30227226755,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,130116.21562206096,-69461.81301244721
2025-01-03 18:00:00,273.48,273.48,273.23,273.44,4522,0,59.322,59.33,59.04,59.04,3567,0,-0.062071831323042566,-0.364370465751488,0.25,sideways,-1.0,0.0,-45713.86775892335,211720.86720867208,-54357.6160590975,-3.090452833077727,-0.06532413163154978,-54360.77183606221,75755.44378599875,-123822.58484850942
