dt,z,beta,pos_dir,pos_change,sber_close,ofz_close,sber_qty,ofz_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum
2025-01-03 12:45:00,0.9484613049485326,-0.017302952427399456,0.0,0.0,273.64,59.152,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 12:50:00,1.8355677336645913,-0.03893947023759334,-1.0,-1.0,274.36,59.0,-45560.5773436361,211864.40677966102,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-25.237823439878234
2025-01-03 12:55:00,-0.588105705578524,-0.05087833706364168,-1.0,0.0,273.88,59.196,-45640.42646414488,211162.9164132712,63394.50085375928,-3.086711778434183,-0.06339450085375833,63391.35074747999,63366.11292404011
2025-01-03 13:00:00,-0.14316816247958325,-0.051145052897059354,0.0,1.0,273.65,59.196,0.0,-0.0,10497.298086754154,-2.8514846351400105,-24.989502701913246,10469.457099417099,73835.57002345721
2025-01-03 13:05:00,-0.3822646250127343,-0.051774379096346294,-1.0,-1.0,273.31,59.194,-45735.611576598,211170.05101868432,0.0,-0.23782343987823484,-25.0,-25.237823439878234,73810.33220001734
2025-01-03 13:10:00,1.5815495927593872,-0.048887412654307065,-1.0,0.0,273.88,59.194,-45640.42646414488,211170.05101868432,-26069.29859866055,-3.097656613074276,-0.026069298598659613,-26072.42232457222,47737.90987544511
2025-01-03 13:15:00,0.42518350377084735,-0.05695875142725716,-1.0,0.0,273.99,58.953,-45622.102996459726,212033.31467440163,-55912.42920655941,-3.0928509391729966,-0.05591242920655877,-55915.57796992779,-8177.66809448268
2025-01-03 13:20:00,0.679841297480406,-0.04206477095216098,-1.0,0.0,274.11,59.195,-45602.13053153843,211166.48365571417,45837.40979162925,-3.092954639047088,-0.05678671451078025,45834.2600502757,37656.59195579302
2025-01-03 13:25:00,0.041294265323304186,-0.041987955290685094,0.0,1.0,273.99,59.2,0.0,-0.0,6528.08808206393,-2.8526319050995927,-24.995583576754495,6500.2398665820765,44156.8318223751
2025-01-03 13:30:00,0.01622364404204792,-0.04196493896161432,0.0,0.0,273.86,59.2,0.0,-0.0,-0.0,0.0,-0.0,0.0,44156.8318223751
2025-01-03 13:35:00,1.0404724859956096,-0.040603431577012676,-1.0,-1.0,274.19,59.199,-45588.82526715052,211152.2154090441,0.0,-0.23782343987823484,-25.0,-25.237823439878234,44131.59399893522
2025-01-03 13:40:00,0.5756978690028897,-0.03978808361776569,-1.0,0.0,274.32,59.2,-45567.22076407116,211148.64864864864,-5715.395069319308,-3.093057811404429,-0.006137699500140984,-5718.494264830213,38413.09973410501
2025-01-03 13:45:00,-0.9871516914089582,-0.04093474623325894,-1.0,0.0,273.76,59.198,-45660.4324956166,211155.78228994223,25095.34633058214,-3.085878772383285,-0.02593994092517917,25092.234511868828,63505.334245973834
2025-01-03 13:50:00,0.5205631946761228,-0.040387088722623574,-1.0,0.0,273.86,59.195,-45643.75958518951,211166.48365571417,-5199.5105964325485,-3.0927471940448017,-0.0051995105964333386,-5202.60854313719,58302.725702836644
2025-01-03 13:55:00,0.33860822447766187,-0.04333532758931244,-1.0,0.0,273.91,59.059,-45635.427695228354,211652.7540256354,-31000.82975643771,-3.092225765900897,-0.031000829756437805,-31003.952983033367,27298.772719803277
2025-01-03 14:00:00,0.36017594801596475,-0.039476705911930005,-1.0,0.0,273.92,59.189,-45633.761682242985,211187.8896416564,27058.503746381273,-3.0918089088912373,-0.027971212300285667,27055.38396626008,54354.15668606336
2025-01-03 14:05:00,-1.5911734116231246,-0.04225329308767591,1.0,2.0,273.1,59.197,45770.779934090075,-211159.3492913492,39109.18769657275,-3.0831614114354404,-49.964269818537694,39056.14026534278,93410.29695140614
2025-01-03 14:10:00,-1.2378905704343677,-0.06711199492311798,1.0,0.0,272.34,59.461,45898.50921642066,-210221.82607086998,-90531.86096282594,2.60811587684553,-0.09053186096282635,-90529.34337881005,2880.9535725960886
2025-01-03 14:15:00,0.6309659946528842,-0.0783129724964833,1.0,0.0,272.57,59.189,45859.77913930367,-211187.8896416564,67736.99381105391,2.618468034350025,-0.06773699381105504,67739.54454209445,70620.49811469053
2025-01-03 14:20:00,0.2561413650180844,-0.07600577641639507,1.0,0.0,272.5,59.312,45871.55963302752,-210749.93256002158,-29186.294965674162,2.615324919815886,-0.02918629496567434,-29183.708827049315,41436.78928764122
2025-01-03 14:25:00,0.5385665550674358,-0.07295971725871923,1.0,0.0,272.57,59.389,45859.77913930367,-210476.6876020812,-13016.735632811162,2.6167909457780008,-0.01943875398143285,-13014.138280619365,28422.651007021857
2025-01-03 14:30:00,-0.028323188646903596,-0.07282820481975934,0.0,-1.0,272.46,59.289,0.0,-0.0,16003.093054884386,2.8527295489257254,-24.97390775553447,15980.971876677777,44403.62288369963
2025-01-03 14:35:00,-0.6054055375893551,-0.07461170526307936,1.0,1.0,272.06,59.325,45945.74726163346,-210703.75052675937,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,44378.38506025975
2025-01-03 14:40:00,2.9640863087925395,-0.07913825870544142,-1.0,-2.0,273.29,59.29,-45738.95861539024,210828.132906055,63887.90040024735,2.6289604115217218,-50.04913863786337,63840.48022202101,108218.86528228076
2025-01-03 14:45:00,-0.15718049358506941,-0.07942896985582681,0.0,1.0,273.1,59.307,0.0,-0.0,12274.480396327612,-2.8518971684618895,-24.994893676122476,12246.633605483026,120465.4988877638
2025-01-03 14:50:00,-0.0968932263962391,-0.07872283874148053,0.0,0.0,272.99,59.177,0.0,-0.0,0.0,0.0,-0.0,0.0,120465.4988877638
2025-01-03 14:55:00,0.17676646328693907,-0.07744784226601355,0.0,0.0,272.92,59.274,0.0,-0.0,-0.0,0.0,-0.0,0.0,120465.4988877638
2025-01-03 15:00:00,0.9284310233000144,-0.08280097746188539,-1.0,-1.0,273.26,59.171,-45743.98009221986,211252.13364654983,0.0,-0.23782343987823484,-25.0,-25.237823439878234,120440.26106432392
2025-01-03 15:05:00,0.20076774928674082,-0.08287313888243292,0.0,1.0,273.25,59.152,0.0,-0.0,-3556.350738362316,-2.8537768402281,-24.995528769659792,-3584.2000439722037,116856.06102035171
2025-01-03 15:10:00,0.9321962289973922,-0.07935401756569375,-1.0,-1.0,273.54,59.199,-45697.15580902244,211152.2154090441,0.0,-0.23782343987823484,-25.0,-25.237823439878234,116830.82319691184
2025-01-03 15:15:00,0.23714700665825975,-0.078100709441521,0.0,1.0,273.52,59.271,0.0,-0.0,16116.902625633966,-2.853672615726899,-25.01428901639327,16089.034664001845,132919.85786091367
2025-01-03 15:20:00,-0.1566052270732028,-0.07730531049208439,0.0,0.0,273.39,59.174,0.0,-0.0,0.0,0.0,-0.0,0.0,132919.85786091367
2025-01-03 15:25:00,0.06078659977486037,-0.07694266278396276,0.0,0.0,273.29,59.255,0.0,-0.0,-0.0,0.0,-0.0,0.0,132919.85786091367
2025-01-03 15:30:00,0.3730553027573209,-0.07714239939266122,-1.0,-1.0,273.36,59.235,-45727.246122329525,211023.88790411074,0.0,-0.23782343987823484,-25.0,-25.237823439878234,132894.6200374738
2025-01-03 15:35:00,-0.4070094576123667,-0.0747950999021611,-1.0,0.0,273.13,59.125,-45765.75257203529,211416.49048625794,-12695.361061315438,-3.0893035159950983,-0.03372989427758966,-12698.48409472571,120196.13594274808
2025-01-03 15:40:00,0.8155633946257426,-0.06988378678409289,-1.0,0.0,273.35,59.215,-45728.91896835558,211095.16169889385,8959.018577914923,-3.0940034548476065,-0.029095949709614096,8955.895478510367,129152.03142125845
2025-01-03 15:45:00,-0.48475880055915166,-0.07130493596287453,-1.0,0.0,273.04,59.255,-45780.83797245824,210952.66222259725,22619.771348145907,-3.0884681967549037,-0.022619771348144857,22616.660260177803,151768.69168143626
2025-01-03 15:50:00,0.45846363533533885,-0.06960541664851012,-1.0,0.0,273.12,59.309,-45767.428236672524,210760.5928273955,7728.976722223255,-3.092540898106042,-0.015053910797815456,7725.869127414351,159494.56080885063
2025-01-03 15:55:00,0.026903072298615504,-0.06954258201601966,0.0,1.0,273.03,59.337,0.0,-0.0,10020.36514047028,-2.85294085193121,-25.001782228057866,9992.510417390291,169487.07122624092
2025-01-03 16:00:00,-0.2985439009817145,-0.06887715269129509,-1.0,-1.0,272.83,59.288,-45816.07594472749,210835.2449062205,0.0,-0.23782343987823484,-25.0,-25.237823439878234,169461.83340280104
2025-01-03 16:05:00,-0.1485863899759468,-0.06934549033461213,0.0,1.0,272.66,59.336,0.0,-0.0,17908.824666100765,-2.8521030290158444,-25.0023313588449,17880.9702317129,187342.80363451396
2025-01-03 16:10:00,0.17380140839177632,-0.07202346976906794,0.0,0.0,272.73,59.053,0.0,-0.0,0.0,0.0,-0.0,0.0,187342.80363451396
2025-01-03 16:15:00,1.125156401047542,-0.06403552208162816,-1.0,-1.0,273.06,59.174,-45777.48480187505,211241.42359820192,0.0,-0.23782343987823484,-25.0,-25.237823439878234,187317.56581107408
2025-01-03 16:20:00,-0.08274124026811076,-0.06420709533670817,0.0,1.0,272.93,59.204,0.0,-0.0,12288.315732189847,-2.8525225860675243,-25.0003861696837,12260.462823434096,199578.02863450817
2025-01-03 16:25:00,0.33311810348073345,-0.0642400097276497,-1.0,-1.0,272.98,59.192,-45790.9004322661,211177.18610623057,0.0,-0.23782343987823484,-25.0,-25.237823439878234,199552.7908110683
2025-01-03 16:30:00,-0.43942419357570567,-0.061062128611971994,-1.0,0.0,272.76,59.041,-45827.83399325414,211717.2812113616,-21813.757006941734,-3.0894047188519567,-0.041961753197140524,-21816.888373413785,177735.9024376545
2025-01-03 16:35:00,0.19473331209294029,-0.06025819450705992,0.0,1.0,272.73,59.11,0.0,-0.0,15983.327423380879,-2.8535673892648865,-25.013233657383786,15955.460622334229,193691.36305998874
2025-01-03 16:40:00,0.4168046867369317,-0.06019760449842602,-1.0,-1.0,272.81,59.102,-45819.43477145266,211498.76484721332,0.0,-0.23782343987823484,-25.0,-25.237823439878234,193666.12523654886
2025-01-03 16:45:00,-0.2970143365914711,-0.05969317723539404,-1.0,0.0,272.62,59.057,-45851.36820482723,211659.92177049292,-811.7518115475559,-3.0897171173653177,-0.018223137024699295,-814.859751801946,192851.26548474692
2025-01-03 16:50:00,0.8329183995946847,-0.05756321290418662,-1.0,0.0,272.85,59.097,-45812.71761040865,211516.65905206694,-2079.4178162915596,-3.0941124386652463,-0.019012211557930748,-2082.530940941783,190768.73454380513
2025-01-03 16:55:00,0.3993394472673172,-0.05996752620986838,-1.0,0.0,272.96,58.965,-45794.25556858148,211990.16365640634,-32959.597932015364,-3.092855266119592,-0.03295959793201574,-32962.72374687942,157806.0107969257
2025-01-03 17:00:00,0.7047468252852988,-0.061487499269399656,-1.0,0.0,273.17,58.909,-45759.051140315554,212191.68548099612,-21488.24283416348,-3.0939003334100623,-0.021488242834162716,-21491.358222739724,136314.65257418598
2025-01-03 17:05:00,0.9579341998218659,-0.07261531064997666,-1.0,0.0,273.55,58.66,-45695.485286053736,213092.39686327992,-70224.16911808823,-3.095674681757988,-0.07022416911808814,-70227.3350169391,66087.31755724688
2025-01-03 17:10:00,0.9621442373701122,-0.06869725894902039,-1.0,0.0,273.83,58.73,-45648.760179673525,212838.41307679212,2121.7319003358552,-3.0946258909924116,-0.0277112036605219,2118.609563241202,68205.92712048808
2025-01-03 17:15:00,0.48032827620704127,-0.06632482294685171,-1.0,0.0,273.92,58.82,-45633.761682242985,212512.7507650459,15047.068760739945,-3.0926427066399182,-0.023263845593086082,15043.952854187712,83249.87997467579
2025-01-03 17:20:00,-1.1372939925485102,-0.06691855769239698,-1.0,0.0,273.41,58.818,-45718.8837277349,212519.97687782653,22848.1929564129,-3.0863911982211696,-0.023698243959475847,22845.08286697072,106094.96284164651
2025-01-03 17:25:00,0.8500157465268839,-0.06659850484351403,-1.0,0.0,273.67,58.813,-45675.44853290459,212538.04430993146,-12949.509653598825,-3.09441862475705,-0.01294950965359773,-12952.617021733235,93142.34581991327
2025-01-03 17:30:00,0.9059663167761759,-0.07072242559925566,-1.0,0.0,273.99,58.703,-45622.102996459726,212936.3064920021,-37995.3284046215,-3.0950417374879446,-0.037995328404622025,-37998.461441687396,55143.88437822588
2025-01-03 17:35:00,0.7711489494664914,-0.06357445938670452,-1.0,0.0,274.17,58.888,-45592.15085530875,212267.3549789431,31181.2381616563,-3.093579599362108,-0.04760519524038199,31178.0969768617,86321.98135508757
2025-01-03 17:40:00,-0.34014164774687583,-0.06361787258489464,-1.0,0.0,273.98,58.879,-45623.76815825972,212299.801287386,6752.102467697999,-3.0897269767132785,-0.010572914857318181,6749.002167806429,93070.98352289399
2025-01-03 17:45:00,0.15665410158381238,-0.06237290462212299,0.0,1.0,273.93,59.043,0.0,-0.0,37098.35581904512,-2.8533604592675994,-25.032535979003217,37070.469922606855,130141.45344550084
2025-01-03 17:50:00,0.012475481816245299,-0.06232031963498548,0.0,0.0,273.85,59.122,0.0,-0.0,-0.0,0.0,-0.0,0.0,130141.45344550084
2025-01-03 17:55:00,-0.4368642210309937,-0.06630599599308039,-1.0,-1.0,273.56,59.324,-45693.814885217136,210707.30227226755,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,130116.21562206096
2025-01-03 18:00:00,-0.364370465751488,-0.062071831323042566,-1.0,0.0,273.44,59.04,-45713.86775892335,211720.86720867208,-54357.6160590975,-3.090452833077727,-0.06532413163154978,-54360.77183606221,75755.44378599875
2025-01-03 18:05:00,0.6229527451847436,-0.05707869603462416,-1.0,0.0,273.56,59.228,-45693.814885217136,211048.82825690552,34317.858904159846,-3.0929571531501687,-0.04528918716630129,34314.720657819526,110070.16444381827
2025-01-03 18:10:00,-0.91553534684442,-0.05489149120229865,-1.0,0.0,273.17,59.16,-45759.051140315554,211291.41311697094,3469.2674837634404,-3.0876360910642546,-0.03217190812670558,3466.1476757642495,113536.31211958252
2025-01-03 18:15:00,-0.41685760127329347,-0.054238871078825614,-1.0,0.0,272.96,59.112,-45794.25556858148,211462.98551901474,-532.5870901455564,-3.08951079130758,-0.019751388569079858,-535.696352325433,113000.61576725708
2025-01-03 18:20:00,-0.08062753098264573,-0.05417151883524998,0.0,1.0,272.87,59.082,0.0,-0.0,-2222.4065643994954,-2.852940300684664,-24.989534627433255,-2250.2490393276134,110750.36672792948
2025-01-03 18:25:00,0.8613289258947803,-0.05066884636613973,-1.0,-1.0,273.1,59.177,-45770.779934090075,211230.71463575377,0.0,-0.23782343987823484,-25.0,-25.237823439878234,110725.1289044896
2025-01-03 18:30:00,0.1789336879681761,-0.05086380031978728,0.0,1.0,273.11,59.141,0.0,-0.0,-8062.013526227908,-2.853985778036379,-24.992853402072456,-8089.860365408017,102635.26853908157
2025-01-03 18:35:00,-0.13578460213830776,-0.05059184645729896,0.0,0.0,273.01,59.081,0.0,-0.0,0.0,0.0,-0.0,0.0,102635.26853908157
2025-01-03 18:45:00,0.6433194368432895,-0.052257725852382135,-1.0,-1.0,273.2,59.005,-45754.02635431918,211846.45369036522,0.0,-0.23782343987823484,-25.0,-25.237823439878234,102610.0307156417
2025-01-06 10:00:00,-5.276424857135507,-0.13016351235085036,1.0,2.0,270.69,59.327,46178.28512320366,-210696.64739494666,183057.16423763742,-3.065484945323591,-49.953371951938955,183004.14538074017,285614.17609638185
2025-01-06 10:05:00,0.10614643969009767,-0.13052152173875467,0.0,-1.0,270.7,59.246,0.0,-0.0,17528.211290221443,2.853986708413523,-24.98339535441224,17506.081881575446,303120.2579779573
2025-01-06 10:10:00,0.01178281568451629,-0.13062190286385458,0.0,0.0,270.7,59.116,0.0,-0.0,0.0,0.0,-0.0,0.0,303120.2579779573
2025-01-06 10:15:00,0.7109602072243729,-0.1296411833316528,1.0,1.0,270.9,59.141,46142.48800295312,-211359.29389087096,0.0,-0.23782343987823484,-25.0,-25.237823439878234,303095.02015451744
2025-01-06 10:20:00,-0.7414493357540739,-0.1251416265567712,1.0,0.0,270.6,58.985,46193.64375461936,-211918.28430957024,19129.303446091784,2.612897394276814,-0.0468147962478624,19131.86952868981,322226.88968320726
2025-01-06 10:25:00,-0.8151100455919768,-0.12646402146675456,1.0,0.0,270.16,59.016,46268.87770210245,-211806.96760200625,-26894.670065628838,2.6114173812971,-0.026894670065627676,-26892.085542917608,295334.80414028966
2025-01-06 10:30:00,1.0217181988000632,-0.12614330479270774,1.0,0.0,270.5,59.015,46210.72088724584,-211810.55663814285,15943.22538631519,2.61964948670138,-0.015943225386314,15945.829092576505,311280.6332328662
2025-01-06 10:35:00,0.8206126694173834,-0.12588800007089135,1.0,0.0,270.76,59.014,46166.34657999704,-211814.14579591283,12226.597987321147,2.618800940813702,-0.0122265979873226,12229.204561663973,323509.83779453015
2025-01-06 10:40:00,0.0002955036563444359,-0.12588994572854742,0.0,-1.0,270.69,58.999,0.0,-0.0,-54.43207366066508,2.8531434602144747,-24.993591143552457,-76.57252134400306,323433.26527318615
2025-01-06 10:45:00,0.47737952132612704,-0.12578117483594067,1.0,1.0,270.81,58.996,46157.82282781286,-211878.77144213166,0.0,-0.23782343987823484,-25.0,-25.237823439878234,323408.02744974627
2025-01-06 10:50:00,1.5282985914989842,-0.12762872471950645,-1.0,-2.0,271.39,58.958,-46059.17683039169,212015.33294887887,34822.930554932536,2.622170061774763,-50.01872014392533,34775.534004850386,358183.56145459664
2025-01-06 10:55:00,-0.5713451312464274,-0.12787525050892684,-1.0,0.0,271.08,58.96,-46111.84890069353,212008.14111261873,14702.375483319804,-3.0884448223400107,-0.014702375483319813,14699.27233612198,372882.83379071864
2025-01-06 11:00:00,-0.17347357979744088,-0.12775828661595098,0.0,1.0,270.95,58.934,0.0,-0.0,482.32868816115115,-2.8525126620189294,-24.98849324797398,454.4876822511583,373337.3214729698
2025-01-06 11:05:00,0.2679942963757819,-0.12773838082265304,-1.0,-1.0,270.99,58.927,-46127.163363961765,212126.86883771446,0.0,-0.23782343987823484,-25.0,-25.237823439878234,373312.0836495299
2025-01-06 11:10:00,1.6997565929236664,-0.12935099067499542,-1.0,0.0,271.64,58.895,-46016.78692386983,212242.12581713218,-36770.715989380216,-3.098550073710786,-0.03677071598937926,-36773.85131016991,336538.23233936
2025-01-06 11:15:00,0.09546161225776402,-0.1292307168776514,0.0,1.0,271.6,58.915,0.0,-0.0,6085.513993294918,-2.8534610339093716,-25.002404171039387,6057.658128089969,342595.89046744996
2025-01-06 11:20:00,-0.1404617454533264,-0.1349257492242707,0.0,0.0,271.49,58.907,0.0,-0.0,0.0,0.0,-0.0,0.0,342595.89046744996
2025-01-06 11:25:00,0.4868809279701172,-0.1513976231923635,-1.0,-1.0,271.63,58.902,-46018.48102197843,212216.90265186242,0.0,-0.23782343987823484,-25.0,-25.237823439878234,342570.6526440101
2025-01-06 11:30:00,1.5394312981571638,-0.16179286603987492,-1.0,0.0,272.2,58.9,-45922.11609110948,212224.10865874364,-26654.967987831635,-3.0976934248514145,-0.026654967987832286,-26658.092336224472,315912.56030778564
2025-01-06 11:35:00,1.1632521360890993,-0.16253235698673543,-1.0,0.0,272.7,58.801,-45837.91712504584,212581.41868335573,-43971.24480276965,-3.0969469691123797,-0.043971244802769795,-43974.38572098357,271938.1745868021
2025-01-06 11:40:00,0.31653190351014243,-0.16134472331678376,-1.0,0.0,272.79,58.8,-45822.79409069247,212585.03401360544,-4337.993959939956,-3.0926465934264664,-0.004337993959938283,-4341.090944527342,267597.0836422747
2025-01-06 11:45:00,-0.7154421959922633,-0.1855391685033585,-1.0,0.0,272.54,58.711,-45864.82718133118,212907.2916489244,-7464.369504537475,-3.089089262133332,-0.030375766549885743,-7467.488969566159,260129.59467270857
2025-01-06 11:50:00,-0.05866125261564944,-0.18715838145087674,0.0,1.0,272.4,58.794,0.0,-0.0,24092.381012248734,-2.8524152794964865,-25.011250229401472,24064.517346739834,284194.1120194484
2025-01-06 11:55:00,1.3725776099369813,-0.19273387857571078,-1.0,-1.0,272.9,58.8,-45804.32392817883,212585.03401360544,0.0,-0.23782343987823484,-25.0,-25.237823439878234,284168.87419600855
2025-01-06 12:00:00,-0.003380195590290563,-0.17690163766824135,0.0,1.0,272.83,58.848,0.0,-0.0,13410.384307625653,-2.853149245964618,-25.00699777895768,13382.524160600731,297551.3983566093
2025-01-06 12:05:00,-0.23001926909927617,-0.18065391232870218,0.0,0.0,272.77,58.783,0.0,-0.0,0.0,0.0,-0.0,0.0,297551.3983566093
2025-01-06 12:10:00,-0.5523089153340374,-0.18899057052920018,-1.0,-1.0,272.6,58.7,-45854.7322083639,212947.1890971039,0.0,-0.23782343987823484,-25.0,-25.237823439878234,297526.1605331694
2025-01-06 12:15:00,-0.2228268301948584,-0.18078985195701658,0.0,1.0,272.49,58.7,0.0,-0.0,5044.020542920654,-2.8527296756751324,-24.994955979457078,5016.172857265523,302542.3333904349
2025-01-06 12:20:00,-0.38371887542672223,-0.18088253240010516,-1.0,-1.0,272.33,58.69,-45900.19461682518,212983.47248253538,0.0,-0.23782343987823484,-25.0,-25.237823439878234,302517.09556699503
2025-01-06 12:25:00,-0.2489235308233429,-0.17568668792091424,0.0,1.0,272.25,58.64,0.0,-0.0,-6977.158054780881,-2.8530429188197846,-24.985678810806526,-7004.996776510507,295512.09879048454
2025-01-06 12:30:00,-0.29482471641499103,-0.17530466528462174,-1.0,-1.0,272.1,58.652,-45938.99301727306,213121.46218372774,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,295486.86096704466
2025-01-06 12:35:00,-0.7925628116046614,-0.16995944807406055,-1.0,0.0,271.85,58.548,-45981.23965422108,213500.03416000545,-10679.88381278925,-3.0890826297745093,-0.03364938032142613,-10683.006544799346,284803.8544222453
2025-01-06 12:40:00,0.49159967572726226,-0.16684617244163202,-1.0,0.0,271.92,58.657,-45969.40276551927,213103.29542936053,20052.816947644293,-3.0924395784115215,-0.026490190499234848,20049.69801787538,304853.55244012066
2025-01-06 12:45:00,0.47520918898765013,-0.16898267928669927,-1.0,0.0,272.05,58.685,-45947.43613306378,213001.61881230297,-9.13008749396522,-3.093069107083604,-0.011942914631539575,-12.235099515680364,304841.31734060496
2025-01-06 12:50:00,-0.7349631239407989,-0.16535645763707169,-1.0,0.0,271.75,58.674,-45998.16007359706,213041.5516242288,11441.21303298373,-3.0885576337503995,-0.01612724864685494,11438.108348101332,316279.4256887063
2025-01-06 12:55:00,-1.8731026754803781,-0.1641961053778061,1.0,2.0,271.02,58.661,46122.05741273707,-213088.76425563832,30809.11668261211,-3.0840383584047815,-49.96365180297516,30756.06899245073,347035.494681157
2025-01-06 13:00:00,0.3575043856210615,-0.16696913460504098,1.0,0.0,271.11,58.664,46106.74633912434,-213077.8671757807,3511.7188743808656,2.617005552169059,-0.004790251459915858,3514.3310896815747,350549.8257708386
2025-01-06 13:05:00,0.8121331913040319,-0.16646402744053435,1.0,0.0,271.38,58.659,46060.874051146,-213096.0295947766,13514.21084744218,2.6189000353527154,-0.0135142108474417,13516.816233266687,364066.64200410526
