peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-06-02 10:02:00,2025-06-06 13:29:00,2025-06-17 16:38:00,13639616.760021983,12794946.96195496,-844669.7980670221
2025-04-07 12:27:00,2025-04-07 17:36:00,2025-04-09 16:11:00,8354812.699316518,7648072.876300095,-706739.8230164237
2025-09-24 14:13:00,2025-10-09 18:22:00,,15374949.574672153,14687132.378353821,-687817.1963183321
2025-07-04 12:06:00,2025-07-15 11:04:00,2025-09-05 11:18:00,14756180.67897425,14071217.278874949,-684963.4000993017
2025-02-17 18:45:00,2025-02-18 15:16:00,2025-02-21 10:53:00,3183967.412411583,2645418.319644439,-538549.0927671441
