vol_bucket,minutes,spread_vol_med,pnl_sum,ret_mean,ret_std,sharpe
0,17660,0.00035983075876025016,605828.8758150262,3.4305145855890525e-07,4.3353951154544086e-05,2.4806366741960706
1,17659,0.0005167889986744844,1632410.0990236439,9.244068741285712e-07,5.7446889276833824e-05,5.044628898429103
2,17659,0.0006751420839027189,453701.47516417847,2.5692365092257696e-07,7.32451726245461e-05,1.09965803476221
3,17660,0.0009527561431945156,3115336.696557332,1.7640638145851253e-06,0.00010029869399565042,5.513807343170869
