dt,z,beta,pos_dir,pos_change,hedge_close,ofz40_close,ofz41_close,sber_close,sber_qty,ofz40_qty,ofz41_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum
2025-01-03 13:10:00,1.1825460320847734,0.02934414879671627,0.0,0.0,65.6905,59.194,72.187,273.88,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 13:15:00,0.6220269789457924,0.013161075833102854,0.0,0.0,65.57,58.953,72.187,273.99,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 13:20:00,0.3640597370826658,0.023095103145034688,0.0,0.0,65.6725,59.194,72.151,274.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 13:25:00,0.2825163736421286,0.02525603406101651,0.0,0.0,65.6945,59.2,72.189,273.99,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2025-01-03 13:30:00,0.024393380950378733,0.025254909400678368,0.0,0.0,65.6815,59.2,72.163,273.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 13:35:00,1.0230590638861194,0.03093963574432327,0.0,0.0,65.69399999999999,59.199,72.189,274.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 13:40:00,0.675743533853826,0.030772999904331924,0.0,0.0,65.681,59.199,72.163,274.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 13:45:00,-1.005014715113426,0.02884945813336627,0.0,0.0,65.6775,59.198,72.157,273.76,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 13:50:00,0.5597323181214977,0.03154559960531442,0.0,0.0,65.688,59.195,72.181,273.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 13:55:00,0.4525696480650535,0.025375670428017028,0.0,0.0,65.613,59.059,72.167,273.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 14:00:00,0.3095594874826416,0.03008175444451963,0.0,0.0,65.674,59.189,72.159,273.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 14:05:00,-1.6991427362999452,0.027255726928748947,1.0,1.0,65.6705,59.197,72.144,273.1,45770.779934090075,-105579.6746456746,-86632.29097360834,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-25.237823439878234
2025-01-03 14:10:00,-1.487677490963999,-0.015603414335096131,1.0,0.0,65.789,59.461,72.117,272.34,45898.50921642066,-105110.91303543499,-86664.72537681823,-60319.75500008078,2.60811587684553,-0.06499789871265627,-60317.21188210265,-60342.44970554253
2025-01-03 14:15:00,0.8555572203546082,-0.03891491082327905,1.0,0.0,65.6515,59.189,72.114,272.57,45859.77913930367,-105593.9448208282,-86668.33069861608,39406.81964154621,2.618468034350025,-0.03940681964154654,39409.39870276092,-20933.051002781613
2025-01-03 14:20:00,0.18991730455788042,-0.03632640917205769,0.0,-1.0,65.71000000000001,59.312,72.108,272.5,0.0,-0.0,-0.0,-15678.229768520838,2.8531483596941207,-25.009257860689015,-15700.385878021832,-36633.43688080345
2025-01-03 14:25:00,0.5238554841032652,-0.03084302854217255,0.0,0.0,65.7535,59.389,72.118,272.57,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-36633.43688080345
2025-01-03 14:30:00,0.007763109949079236,-0.030863496340403893,0.0,0.0,65.59450000000001,59.289,71.9,272.46,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-36633.43688080345
2025-01-03 14:35:00,-0.6594069483115819,-0.03452669332116105,0.0,0.0,65.61250000000001,59.325,71.9,272.06,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-36633.43688080345
2025-01-03 14:40:00,2.055694105386809,-0.05010269655548388,-1.0,-1.0,65.5625,59.324,71.801,272.78,-45824.473935039234,105353.65113613378,87046.1414186432,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-36658.67470424333
2025-01-03 14:45:00,1.0857466452097546,-0.039674067009634384,-1.0,0.0,65.601,59.307,71.895,273.1,-45770.779934090075,105383.85013573439,86932.33187287016,-8272.506435176743,-3.095052625188558,-0.02463718102188163,-8275.626124982955,-44934.30082922628
2025-01-03 14:50:00,-0.024209015662617624,-0.03919882970666454,0.0,1.0,65.507,59.177,71.837,272.99,0.0,-0.0,-0.0,-13707.189973521043,-2.852731784065582,-24.97622323844098,-13735.018928543548,-58669.31975776983
2025-01-03 14:55:00,0.13520509943359063,-0.03743487804090789,0.0,0.0,65.568,59.274,71.862,272.92,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-58669.31975776983
2025-01-03 15:00:00,0.2737298375829575,-0.043454490666046744,0.0,0.0,65.435,59.071,71.799,272.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-58669.31975776983
2025-01-03 15:05:00,1.0653847537607852,-0.028635239822197994,-1.0,-1.0,65.5005,59.152,71.849,273.25,-45745.65416285453,105659.99459020827,86987.98869852051,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-58694.55758120971
2025-01-03 15:10:00,0.9838364497191143,-0.02285676223310216,-1.0,0.0,65.52250000000001,59.199,71.846,273.54,-45697.15580902244,105576.10770452204,86991.62096706845,-8561.183927584845,-3.094733540268013,-0.018493223419063516,-8564.297154348533,-67258.85473555824
2025-01-03 15:15:00,0.2058093777362614,-0.021229144475881378,0.0,1.0,65.55850000000001,59.271,71.846,273.52,0.0,-0.0,-0.0,8515.42287090809,-2.853672615726899,-25.00668753663854,8487.562510755724,-58771.29222480251
2025-01-03 15:20:00,-0.09048792109011407,-0.020571452310956116,0.0,0.0,65.5095,59.174,71.845,273.39,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-58771.29222480251
2025-01-03 15:25:00,-0.06642981950395535,-0.01996040454622079,0.0,0.0,65.4505,59.056,71.845,273.27,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-58771.29222480251
2025-01-03 15:30:00,0.492713097643097,-0.011625077582097576,0.0,0.0,65.54050000000001,59.235,71.846,273.36,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-58771.29222480251
2025-01-03 15:35:00,-0.6274850376028795,-0.008837353865579415,0.0,0.0,65.504,59.218,71.79,273.02,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-58771.29222480251
2025-01-03 15:40:00,0.8118300855837832,-0.015146833877064645,-1.0,-1.0,65.446,59.104,71.788,273.24,-45747.32835602401,105745.80400649703,87061.90449657325,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-58796.53004824239
2025-01-03 15:45:00,-0.2558017494587283,-0.018871987314511302,0.0,1.0,65.5215,59.255,71.788,273.04,0.0,-0.0,-0.0,25117.08207618569,-2.851792359435798,-25.006818150733775,25089.223465675517,-33707.306582566875
2025-01-03 15:50:00,0.45573880658063626,-0.019348413556040917,0.0,0.0,65.505,59.309,71.701,273.12,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-33707.306582566875
2025-01-03 15:55:00,0.020948141276926447,-0.019219051180226925,0.0,0.0,65.555,59.337,71.773,273.03,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-33707.306582566875
2025-01-03 16:00:00,-0.2585386991336685,-0.0231384985635608,0.0,0.0,65.64,59.288,71.992,272.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-33707.306582566875
2025-01-03 16:05:00,-0.21838935459596465,-0.020453149720406724,0.0,0.0,65.55449999999999,59.336,71.773,272.66,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-33707.306582566875
2025-01-03 16:10:00,0.42499107624504134,-0.024475117998387714,0.0,0.0,65.482,59.053,71.911,272.73,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-33707.306582566875
2025-01-03 16:15:00,0.9639604015638615,-0.027967410381785095,-1.0,-1.0,65.44800000000001,59.175,71.721,273.0,-45787.54578754579,105618.92691170258,87143.23559348029,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-33732.54440600675
2025-01-03 16:20:00,0.06282546155779695,-0.027591249637455344,0.0,1.0,65.4825,59.204,71.761,272.93,0.0,-0.0,-0.0,9753.806509306152,-2.853149514108418,-25.00334355009905,9725.950016241944,-24006.59438976481
2025-01-03 16:25:00,0.3862268091250647,-0.025152607136202973,0.0,0.0,65.5165,59.192,71.841,272.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-24006.59438976481
2025-01-03 16:30:00,-0.3865770564309918,-0.019010935984255052,0.0,0.0,65.401,59.041,71.761,272.76,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-24006.59438976481
2025-01-03 16:35:00,0.17349248231544484,-0.017351096933515543,0.0,0.0,65.4605,59.11,71.811,272.73,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-24006.59438976481
2025-01-03 16:40:00,0.4631912641665909,-0.016876614981855196,0.0,0.0,65.4585,59.102,71.815,272.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-24006.59438976481
2025-01-03 16:45:00,-0.2923211061678564,-0.01634231314013176,0.0,0.0,65.4365,59.057,71.816,272.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-24006.59438976481
2025-01-03 16:50:00,0.8817058039671528,-0.01512495987868588,-1.0,-1.0,65.437,59.097,71.777,272.85,-45812.71761040865,105758.32952603347,87075.24694540033,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-24031.83221320469
2025-01-03 16:55:00,0.524180124640602,-0.01939694179214595,0.0,1.0,65.36850000000001,58.965,71.772,272.96,0.0,-0.0,-0.0,-19434.874669305773,-2.855031826241357,-24.99064392320498,-19462.72034505522,-43494.55255825991
2025-01-03 17:00:00,0.8080011178718234,-0.02089435117436031,-1.0,-1.0,65.345,58.909,71.781,273.17,-45759.051140315554,106095.84274049806,87070.39467268497,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-43519.790381699786
2025-01-03 17:05:00,0.9192522084029743,-0.017777377780070422,-1.0,0.0,65.3595,58.904,71.815,273.42,-45717.211615829125,106104.84856716012,87029.17217851424,-9009.848579910322,-3.0943165364045084,-0.014930635417652244,-9012.957827082144,-52532.74820878193
2025-01-03 17:10:00,1.3429092870674693,-0.017891476352736815,-1.0,0.0,65.349,58.883,71.815,273.83,-45648.760179673525,106142.68974067217,87029.17217851424,-20972.258582398932,-3.095984183431314,-0.02097225858239759,-20975.375538840945,-73508.12374762287
2025-01-03 17:15:00,0.4351328778269923,-0.01914324303753138,0.0,1.0,65.318,58.82,71.816,273.92,0.0,-0.0,-0.0,-10708.348697655741,-2.8548192667616834,-24.997508428134687,-10736.201025350638,-84244.32477297352
2025-01-03 17:20:00,-1.2317838621633774,-0.02071083996837596,-1.0,-1.0,65.31700000000001,58.818,71.816,273.41,-45718.8837277349,106259.98843891326,87027.96034309902,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-84269.5625964134
2025-01-03 17:25:00,0.9236852773026136,-0.019753993977350483,-1.0,0.0,65.31450000000001,58.813,71.816,273.67,-45675.44853290459,106269.02215496573,87027.96034309902,-12418.209711404743,-3.09441862475705,-0.012418209711404104,-12421.31654823921,-96690.8791446526
2025-01-03 17:30:00,1.0625971984499034,-0.026361269841286818,-1.0,0.0,65.2595,58.703,71.816,273.99,-45622.102996459726,106468.15324600105,87027.96034309902,-26305.735967575325,-3.0950417374879446,-0.026305735967575614,-26308.85731504878,-122999.73645970138
2025-01-03 17:35:00,0.6968113121111665,-0.01727125208791021,0.0,1.0,65.3445,58.888,71.801,274.17,0.0,-0.0,-0.0,10179.210406000084,-2.855756159483873,-25.026603167484726,10151.328046673114,-112848.40841302827
2025-01-03 17:40:00,-0.359938636978137,-0.01788479234477109,0.0,0.0,65.3475,58.879,71.816,273.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-112848.40841302827
2025-01-03 17:45:00,0.05202284845433339,-0.01732450162094486,0.0,0.0,65.4295,59.043,71.816,273.93,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-112848.40841302827
2025-01-03 17:50:00,-0.0418490532841779,-0.0176275098975441,0.0,0.0,65.469,59.122,71.816,273.85,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-112848.40841302827
2025-01-03 17:55:00,-0.6150327963245154,-0.026454651938597737,0.0,0.0,65.57,59.324,71.816,273.56,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-112848.40841302827
2025-01-03 18:00:00,-0.20179878454199318,-0.022302335357857077,0.0,0.0,65.4065,59.04,71.773,273.44,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-112848.40841302827
2025-01-03 18:10:00,-0.568122275845134,-0.027110321255485282,0.0,0.0,65.4665,59.16,71.773,273.17,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-112848.40841302827
2025-01-03 18:15:00,-0.4194612928526096,-0.026263210497009477,0.0,0.0,65.4425,59.112,71.773,272.96,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-112848.40841302827
2025-01-03 18:20:00,-0.06643063063894908,-0.026200326737629863,0.0,0.0,65.4275,59.082,71.773,272.87,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-112848.40841302827
2025-01-03 18:25:00,0.8864265257248065,-0.016289399435974496,-1.0,-1.0,65.513,59.177,71.849,273.1,-45770.779934090075,105615.35731787689,86987.98869852051,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-112873.64623646815
2025-01-03 18:30:00,0.21299031270033317,-0.017162517083387955,0.0,1.0,65.4705,59.141,71.8,273.11,0.0,-0.0,-0.0,-8522.272109012276,-2.853985778036379,-24.992393143489668,-8550.118487933802,-121423.76472440195
2025-01-03 18:35:00,-0.1120822255366832,-0.016567861184622928,0.0,0.0,65.4205,59.081,71.76,273.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-121423.76472440195
2025-01-03 18:45:00,0.7417112923303927,-0.019618855943432986,0.0,0.0,65.3775,59.005,71.75,273.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-121423.76472440195
2025-01-06 10:00:00,-5.610986114368695,-0.1907836695149691,1.0,1.0,65.588,59.327,71.849,270.69,46178.28512320366,-105348.32369747333,-86987.98869852051,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,-121449.00254784182
2025-01-06 10:05:00,-0.03894557587465601,-0.19026671822106977,0.0,-1.0,65.44800000000001,59.246,71.65,270.7,0.0,-0.0,-0.0,26305.606821731944,2.853986708413523,-24.974617958880728,26283.48619048148,-95165.51635736035
2025-01-06 10:10:00,0.32373785134665617,-0.18754484945637304,0.0,0.0,65.5055,59.116,71.895,270.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-95165.51635736035
2025-01-06 10:15:00,0.7274791316869447,-0.18620048026686298,0.0,0.0,65.5135,59.141,71.886,270.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-95165.51635736035
2025-01-06 10:20:00,-0.6889404901338533,-0.18627878172686133,0.0,0.0,65.508,59.142,71.874,270.55,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-95165.51635736035
2025-01-06 10:25:00,-0.9043842414419352,-0.17921232424495206,1.0,1.0,65.4385,59.016,71.861,270.16,46268.87770210245,-105903.48380100312,-86973.46265707407,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-95190.75418080023
2025-01-06 10:30:00,1.066200304887689,-0.17901390315665844,1.0,0.0,65.43299999999999,59.015,71.851,270.5,46210.72088724584,-105905.27831907143,-86985.56735466451,16707.056529085618,2.61964948670138,-0.016707056529084337,16709.659471515788,-78481.09470928444
2025-01-06 10:35:00,0.7853900318645937,-0.18247175044649244,1.0,0.0,65.391,59.014,71.768,270.76,46166.34657999704,-105907.07289795642,-87086.166536618,19340.49479943934,2.618800940813702,-0.019340494799441353,19343.094259885354,-59138.000449399085
2025-01-06 10:40:00,0.0419862297359832,-0.18237050244141972,0.0,-1.0,65.4,58.999,71.801,270.69,0.0,-0.0,-0.0,-4516.881662838574,2.8531434602144747,-24.998053593141638,-4539.026572971501,-63677.02702237059
2025-01-06 10:45:00,0.4724210296303083,-0.18304358582649116,0.0,0.0,65.3815,58.996,71.767,270.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-63677.02702237059
2025-01-06 10:50:00,1.5373563487898572,-0.19363863645613058,-1.0,-1.0,65.319,58.958,71.68,271.39,-46059.17683039169,106007.66647443944,87193.08035714286,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-63702.26484581047
2025-01-06 10:55:00,-0.6377083414727271,-0.192802195031645,0.0,1.0,65.3005,58.96,71.641,271.08,0.0,-0.0,-0.0,11089.830016441967,-2.850621382461776,-24.982533140381598,11061.996861919124,-52640.26798389135
2025-01-06 11:00:00,0.04201688620771941,-0.19274101812425803,0.0,0.0,65.3025,58.855,71.75,271.02,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-52640.26798389135
2025-01-06 11:05:00,0.24667933181773607,-0.1904559738483315,0.0,0.0,65.368,58.927,71.809,270.99,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-52640.26798389135
2025-01-06 11:10:00,1.7273612431228524,-0.1997828449405961,-1.0,-1.0,65.31700000000001,58.895,71.739,271.64,-46016.78692386983,106121.06290856609,87121.37052370398,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-52665.505807331225
2025-01-06 11:15:00,0.09293224755570988,-0.19956612504214022,0.0,1.0,65.327,58.915,71.739,271.6,0.0,-0.0,-0.0,3963.092735124019,-2.8534610339093716,-25.000281749781216,3935.2389923403284,-48730.26681499089
2025-01-06 11:20:00,0.3198790431512433,-0.19939403069478745,0.0,0.0,65.324,58.909,71.739,271.66,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-48730.26681499089
2025-01-06 11:25:00,0.08645299100790307,-0.2180130740871145,0.0,0.0,65.32050000000001,58.902,71.739,271.63,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-48730.26681499089
2025-01-06 11:30:00,0.780966534448276,-0.2425056436959938,-1.0,-1.0,65.3185,58.898,71.739,271.87,-45977.85706403796,106115.65757750688,87121.37052370398,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-48755.50463843077
2025-01-06 11:35:00,2.119289996739156,-0.26767494759133553,-1.0,0.0,65.2695,58.801,71.738,272.7,-45837.91712504584,106290.70934167787,87122.58496194486,-48541.9615186932,-3.1004174173584063,-0.04854196151869417,-48545.11047807208,-97300.61511650286
2025-01-06 11:40:00,0.3712764971614922,-0.26749396573948975,0.0,1.0,65.269,58.8,71.738,272.79,0.0,-0.0,-0.0,-4231.70325059777,-2.8548231535482316,-25.004019121831913,-4259.5620928731505,-101560.17720937601
2025-01-06 11:45:00,-0.6053577433718942,-0.24787761617230533,0.0,0.0,65.225,58.711,71.739,272.54,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-101560.17720937601
2025-01-06 11:50:00,-0.08137510865260786,-0.28681211886823366,0.0,0.0,65.26650000000001,58.794,71.739,272.4,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-101560.17720937601
2025-01-06 11:55:00,1.427567076134704,-0.28631678681714745,-1.0,-1.0,65.2705,58.8,71.741,272.9,-45804.32392817883,106292.51700680272,87118.94174879079,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-101585.41503281589
2025-01-06 12:00:00,0.032099268965418606,-0.3047824046220378,0.0,1.0,65.285,58.8,71.77,272.84,0.0,-0.0,-0.0,5274.708746405449,-2.853253822046646,-24.99977818987502,5246.855714393528,-96338.55931842235
2025-01-06 12:05:00,-0.05104349089990338,-0.27782196470279213,0.0,0.0,65.2815,58.783,71.78,272.77,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-96338.55931842235
2025-01-06 12:10:00,-0.4413587803528683,-0.2739102142293471,0.0,0.0,65.232,58.7,71.764,272.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-96338.55931842235
2025-01-06 12:15:00,-0.1513971521960298,-0.2995075539699922,0.0,0.0,65.2285,58.7,71.757,272.49,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-96338.55931842235
2025-01-06 12:20:00,-0.29709978701578466,-0.2935503591177628,0.0,0.0,65.2195,58.69,71.749,272.33,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-96338.55931842235
2025-01-06 12:25:00,-0.14069178330818052,-0.2972615495605848,0.0,0.0,65.1945,58.64,71.749,272.25,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-96338.55931842235
2025-01-06 12:30:00,-0.24937722440608562,-0.2858915905042591,0.0,0.0,65.19200000000001,58.652,71.732,272.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-96338.55931842235
2025-01-06 12:35:00,-0.6611670527456819,-0.2822077570152535,0.0,0.0,65.14,58.548,71.732,271.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-96338.55931842235
2025-01-06 12:40:00,0.5215326448805205,-0.2753750001678734,0.0,0.0,65.2005,58.657,71.744,271.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-96338.55931842235
