vol_bucket,minutes,spread_vol_med,pnl_sum,ret_mean,ret_std,sharpe
0,23780,0.0003045187552771383,2584016.8488829155,1.0866345033149353e-06,5.91760257451565e-05,5.756655893517561
1,23780,0.0004320102882731339,2231279.2461137553,9.38300776330427e-07,7.504976034930806e-05,3.9194519060843427
2,23780,0.0005785766547189768,3341379.8911624225,1.4051219054509759e-06,9.577039424180236e-05,4.599549563452267
3,23780,0.0008333655094070311,7429402.4493453335,3.124223065326045e-06,0.00012593511866729616,7.777280316670762
