peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-06-02 10:02:00,2025-06-06 13:29:00,2025-06-17 16:38:00,13809067.331299607,12964406.124720689,-844661.2065789178
2025-07-04 12:06:00,2025-07-15 11:04:00,2025-08-11 10:34:00,14957799.56537827,14204440.7631314,-753358.8022468686
2025-04-07 12:27:00,2025-04-07 17:36:00,2025-04-09 16:11:00,8524217.117167098,7817452.356010037,-706764.7611570619
2025-09-24 14:13:00,2025-10-09 18:22:00,,15845202.659940625,15157389.782925548,-687812.8770150766
2025-02-17 18:45:00,2025-02-18 15:16:00,2025-02-21 10:53:00,3223462.1096841055,2684967.258367943,-538494.8513161624
