regime,minutes,pnl_sum,ret_mean,ret_std,sharpe
bear,34820,7064772.270846176,2.0289409163831646e-06,0.00010273106120805116,6.191561625824475
bull,35384,5025610.478252956,1.4203059230875415e-06,9.615019535202983e-05,4.6308882518332135
sideways,24964,3532789.15008037,1.4151534810448527e-06,6.888221247396734e-05,6.440640072997042
