peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-06-02 10:02:00,2025-06-06 13:29:00,2025-06-19 15:43:00,11198514.80330565,10192267.49047462,-1006247.3128310293
2025-01-16 11:13:00,2025-01-23 17:37:00,2025-02-03 10:00:00,1186996.0551254782,428332.35124455276,-758663.7038809254
2025-04-07 12:27:00,2025-04-07 17:36:00,2025-04-09 18:13:00,8031473.306044486,7399154.916366154,-632318.389678332
2025-03-07 17:01:00,2025-03-07 18:22:00,2025-03-12 11:10:00,4824217.193565487,4228189.787296942,-596027.4062685445
2025-02-17 18:45:00,2025-02-18 15:16:00,2025-02-20 14:54:00,3234069.897751678,2644747.4408341385,-589322.4569175392
