vol_bucket,minutes,spread_vol_med,pnl_sum,ret_mean,ret_std,sharpe
0,17660,0.00035983075876025016,1866739.9778133696,1.0570441550472085e-06,5.761670692519757e-05,5.751448964189503
1,17659,0.0005167889986744844,1284994.5451004454,7.27671184721924e-07,7.688786486494288e-05,2.9669481072969464
2,17659,0.0006751420839027189,2060850.3573775166,1.1670255152486075e-06,9.61347873935184e-05,3.8056807638036294
3,17660,0.0009527561431945156,3497946.030413132,1.9807168915136644e-06,0.00013004495226038508,4.774869203456765
