peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-05-15 16:44:00,2025-06-06 13:29:00,2025-06-30 10:08:00,7189996.69595923,5889177.770925581,-1300818.9250336485
2025-03-07 11:11:00,2025-03-14 16:36:00,2025-03-19 15:11:00,3499203.930343784,2595135.770351177,-904068.1599926068
2025-07-04 12:00:00,2025-08-07 13:23:00,2025-09-03 12:11:00,7687004.009217949,6879213.538995091,-807790.4702228578
2025-04-07 12:22:00,2025-04-07 17:39:00,2025-04-10 10:00:00,4998133.489859164,4223386.381098804,-774747.1087603597
2025-02-14 13:32:00,2025-02-14 17:44:00,2025-02-25 10:05:00,2778870.819543781,2054989.4325403867,-723881.3870033945
