vol_bucket,minutes,spread_vol_med,pnl_sum,ret_mean,ret_std,sharpe
0,23780,0.0003045187552771383,15506100.908931565,6.520647985252968e-06,0.00035505647297577424,5.757393258192666
1,23780,0.0004320102882731339,13386888.352922393,5.629473655560298e-06,0.00045029876928338186,3.9192196599840377
2,23780,0.0005785766547189768,20044791.166906368,8.429264578177613e-06,0.0005746226595681135,4.598746938581566
3,23780,0.0008333655094070311,44571489.16033488,1.874326709854284e-05,0.0007556111453754526,7.77641649470467
