peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-06-02 10:02:00,2025-06-06 13:29:00,2025-06-17 16:38:00,82660839.55682556,77592820.76842463,-5068018.788400933
2025-07-04 12:06:00,2025-07-15 11:04:00,2025-08-11 10:34:00,89554046.68931228,85035100.83068813,-4518945.858624145
2025-04-07 12:27:00,2025-04-07 17:36:00,2025-04-09 16:11:00,50952015.192588106,46711576.25448935,-4240438.938098758
2025-09-24 14:13:00,2025-10-09 18:22:00,,94878653.39330041,90751750.21539444,-4126903.177905977
2025-02-17 18:45:00,2025-02-18 15:16:00,2025-02-21 10:53:00,19152000.296283655,15920705.73968076,-3231294.5566028953
