peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-06-02 10:02:00,2025-06-06 13:29:00,2025-06-17 16:38:00,55119598.08421504,51740918.89194695,-3378679.1922680885
2025-07-04 12:06:00,2025-07-15 11:04:00,2025-08-11 10:34:00,59715069.50586731,56702438.93344954,-3012630.5724177733
2025-04-07 12:27:00,2025-04-07 17:36:00,2025-04-09 16:11:00,33980381.841393195,31153422.549327478,-2826959.2920657173
2025-09-24 14:13:00,2025-10-09 18:22:00,,63264807.30851219,60513538.52323886,-2751268.7852733284
2025-02-17 18:45:00,2025-02-18 15:16:00,2025-02-21 10:53:00,12780371.910519911,10626175.539451335,-2154196.3710685764
