peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-05-12 17:30:00,2025-06-10 13:05:00,2025-08-25 10:00:00,3361281.9220315777,2373372.0415044017,-987909.880527176
2025-01-03 10:00:00,2025-02-06 12:00:00,2025-02-13 10:00:00,0.0,-757526.494570857,-757526.494570857
2025-04-04 18:05:00,2025-04-07 17:15:00,2025-04-10 10:25:00,2644962.8257482965,1988090.7055193363,-656872.1202289602
2025-09-09 17:15:00,2025-09-22 10:30:00,2025-10-07 10:00:00,3642705.1716837827,3142953.4583927225,-499751.7132910602
2025-10-08 11:25:00,2025-10-09 14:10:00,,3716108.1290015765,3263590.0283756764,-452518.1006259001
