peak_time,trough_time,recovery_time,peak_val,trough_val,depth
2025-01-10 13:00:00,2025-02-06 11:05:00,2025-02-13 10:15:00,101692.33165206085,-1024544.7243171864,-1126237.0559692471
2025-05-16 14:30:00,2025-06-24 15:35:00,2025-08-11 10:40:00,4157881.2333075735,3121258.5444606594,-1036622.6888469141
2025-08-22 11:10:00,2025-10-09 13:30:00,,5265700.644681761,4402883.197605429,-862817.4470763318
2025-03-28 16:45:00,2025-04-21 12:10:00,2025-05-05 11:00:00,3374851.823009474,2685150.5666796914,-689701.2563297828
2025-02-26 13:40:00,2025-02-26 16:35:00,2025-02-28 15:10:00,845826.6505072679,567337.6958010637,-278488.95470620424
