dt,sber_close,hedge_close,beta,z,vol_scale,spread_vol,regime,pos_dir,pos_change,sber_qty,hedge_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum,pnl_cum_max,drawdown,ret
2025-01-03 11:20:00,275.27,59.512,0.0,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 11:25:00,275.22,59.563,0.0,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 11:30:00,274.9,59.494,0.0,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 11:35:00,275.75,59.46,0.0,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 11:40:00,275.4,59.464,0.0,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 11:45:00,275.59,59.529,0.0,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 11:50:00,275.38,59.539,0.0,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 11:55:00,275.13,59.536,0.0,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:00:00,274.38,59.527,-0.05813814942900206,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:05:00,274.46,59.489,-0.059511856270939634,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:10:00,274.61,59.523,-0.05458761178313167,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:15:00,274.74,59.17,-0.07193143722238182,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:20:00,274.71,59.186,-0.07028224679949367,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:25:00,273.91,59.18,-0.07337341587381731,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:30:00,273.88,59.18,-0.07232033274599839,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:35:00,274.01,59.184,-0.0700840472391955,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:40:00,273.42,58.901,-0.04324615120383363,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:45:00,273.64,59.152,-0.017302952427399456,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:50:00,274.36,59.0,-0.03893947023759334,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 12:55:00,273.88,59.196,-0.05087833706364168,0.0,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 13:00:00,273.65,59.196,-0.051145052897059354,-0.14316816247958325,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 13:05:00,273.31,59.194,-0.051774379096346294,-0.3822646250127343,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 13:10:00,273.88,59.194,-0.048887412654307065,1.5815495927593872,0.25,,sideways,-1.0,-1.0,-45640.42646414488,211170.05101868432,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-25.237823439878234,0.0,-25.237823439878234,-2.5237823439878236e-07
2025-01-03 13:15:00,273.99,58.953,-0.05695875142725716,0.42518350377084735,0.25,,sideways,0.0,1.0,0.0,-0.0,-55912.42920655941,-2.8550274992947617,-24.954128464615554,-55940.23836252333,-55965.476185963205,0.0,-55965.476185963205,-0.0005594023836252332
2025-01-03 13:20:00,274.11,59.195,-0.04206477095216098,0.679841297480406,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-55965.476185963205,0.0,-55965.476185963205,0.0
2025-01-03 13:25:00,273.99,59.2,-0.041987955290685094,0.041294265323304186,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-55965.476185963205,0.0,-55965.476185963205,0.0
2025-01-03 13:30:00,273.86,59.2,-0.04196493896161432,0.01622364404204792,0.25,,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-55965.476185963205,0.0,-55965.476185963205,0.0
2025-01-03 13:35:00,274.19,59.199,-0.040603431577012676,1.0404724859956096,0.25,,sideways,-1.0,-1.0,-45588.82526715052,211152.2154090441,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-55990.714009403084,0.0,-55990.714009403084,-2.5237823439878236e-07
2025-01-03 13:40:00,274.32,59.2,-0.03978808361776569,0.5756978690028897,0.25,,sideways,0.0,1.0,0.0,-0.0,-5715.395069319308,-2.855234371526194,-25.00613769950014,-5743.256441390335,-61733.97045079342,0.0,-61733.97045079342,-5.7432564413903345e-05
2025-01-03 13:45:00,273.76,59.198,-0.04093474623325894,-0.9871516914089582,0.25,,sideways,-1.0,-1.0,-45660.4324956166,211155.78228994223,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-61759.2082742333,0.0,-61759.2082742333,-2.5237823439878236e-07
2025-01-03 13:50:00,273.86,59.195,-0.040387088722623574,0.5205631946761228,0.25,,sideways,0.0,1.0,0.0,-0.0,-5199.5105964325485,-2.854923754166567,-25.00393257590269,-5227.369452762618,-66986.57772699592,0.0,-66986.57772699592,-5.227369452762618e-05
2025-01-03 13:55:00,273.91,59.059,-0.04333532758931244,0.33860822447766187,0.25,,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-66986.57772699592,0.0,-66986.57772699592,0.0
2025-01-03 14:00:00,273.92,59.189,-0.039476705911930005,0.36017594801596475,0.25,0.0015463614941538778,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-66986.57772699592,0.0,-66986.57772699592,0.0
2025-01-03 14:05:00,273.1,59.197,-0.04225329308767591,-1.5911734116231246,0.25,0.0015725356509721953,sideways,1.0,1.0,45770.779934090075,-211159.3492913492,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,-67011.8155504358,0.0,-67011.8155504358,-2.5237823439878236e-07
2025-01-03 14:10:00,272.34,59.461,-0.06711199492311798,-1.2378905704343677,0.25,0.0015816588573924484,sideways,1.0,0.0,45898.50921642066,-210221.82607086998,-90531.86096282594,2.60811587684553,-0.09053186096282635,-90529.34337881005,-157541.15892924584,0.0,-157541.15892924584,-0.0009052934337881005
2025-01-03 14:15:00,272.57,59.189,-0.0783129724964833,0.6309659946528842,0.25,0.0015723479435766994,sideways,0.0,-1.0,0.0,-0.0,67736.99381105391,2.85629147422826,-24.9533763204285,67714.8967262077,-89826.26220303813,0.0,-89826.26220303813,0.0006771489672620771
2025-01-03 14:20:00,272.5,59.312,-0.07600577641639507,0.2561413650180844,0.25,0.001558158380268303,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-89826.26220303813,0.0,-89826.26220303813,0.0
2025-01-03 14:25:00,272.57,59.389,-0.07295971725871923,0.5385665550674358,0.25,0.0015477113456037093,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-89826.26220303813,0.0,-89826.26220303813,0.0
2025-01-03 14:30:00,272.46,59.289,-0.07282820481975934,-0.028323188646903596,0.25,0.001533325322008009,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-89826.26220303813,0.0,-89826.26220303813,0.0
2025-01-03 14:35:00,272.06,59.325,-0.07461170526307936,-0.6054055375893551,0.25,0.0015245045247477699,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-89826.26220303813,0.0,-89826.26220303813,0.0
2025-01-03 14:40:00,273.29,59.29,-0.07913825870544142,2.9640863087925395,0.25,0.001648199241199581,sideways,-1.0,-1.0,-45738.95861539024,210828.132906055,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-89851.50002647801,0.0,-89851.50002647801,-2.5237823439878236e-07
2025-01-03 14:45:00,273.1,59.307,-0.07942896985582681,-0.15718049358506941,0.25,0.0016340378656529697,sideways,0.0,1.0,0.0,-0.0,12274.480396327612,-2.8518971684618895,-24.994893676122476,12246.633605483026,-77604.86642099498,0.0,-77604.86642099498,0.00012246633605483026
2025-01-03 14:50:00,272.99,59.177,-0.07872283874148053,-0.0968932263962391,0.25,0.0016200235054494355,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-77604.86642099498,0.0,-77604.86642099498,0.0
2025-01-03 14:55:00,272.92,59.274,-0.07744784226601355,0.17676646328693907,0.25,0.0016066686598217553,sideways,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-77604.86642099498,0.0,-77604.86642099498,0.0
2025-01-03 15:00:00,273.26,59.171,-0.08280097746188539,0.9284310233000144,0.25,0.0016049910161464681,bear,-1.0,-1.0,-45743.98009221986,211252.13364654983,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-77630.10424443486,0.0,-77630.10424443486,-2.5237823439878236e-07
2025-01-03 15:05:00,273.25,59.152,-0.08287313888243292,0.20076774928674082,0.25,0.0015923159335589241,bear,0.0,1.0,0.0,-0.0,-3556.350738362316,-2.8537768402281,-24.995528769659792,-3584.2000439722037,-81214.30428840706,0.0,-81214.30428840706,-3.584200043972204e-05
2025-01-03 15:10:00,273.54,59.199,-0.07935401756569375,0.9321962289973922,0.25,0.0015907941351294952,bear,-1.0,-1.0,-45697.15580902244,211152.2154090441,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-81239.54211184694,0.0,-81239.54211184694,-2.5237823439878236e-07
2025-01-03 15:15:00,273.52,59.271,-0.078100709441521,0.23714700665825975,0.25,0.001578834506422512,bear,0.0,1.0,0.0,-0.0,16116.902625633966,-2.853672615726899,-25.01428901639327,16089.034664001845,-65150.50744784509,0.0,-65150.50744784509,0.00016089034664001846
2025-01-03 15:20:00,273.39,59.174,-0.07730531049208439,-0.1566052270732028,0.25,0.001566756289552792,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-65150.50744784509,0.0,-65150.50744784509,0.0
2025-01-03 15:25:00,273.29,59.255,-0.07694266278396276,0.06078659977486037,0.25,0.0015547024849912818,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-65150.50744784509,0.0,-65150.50744784509,0.0
2025-01-03 15:30:00,273.36,59.235,-0.07714239939266122,0.3730553027573209,0.25,0.0015445338528029908,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-65150.50744784509,0.0,-65150.50744784509,0.0
2025-01-03 15:35:00,273.13,59.125,-0.0747950999021611,-0.4070094576123667,0.25,0.001534891608726653,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-65150.50744784509,0.0,-65150.50744784509,0.0
2025-01-03 15:40:00,273.35,59.215,-0.06988378678409289,0.8155633946257426,0.25,0.0015311832219806255,bear,-1.0,-1.0,-45728.91896835558,211095.16169889385,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-65175.74527128497,0.0,-65175.74527128497,-2.5237823439878236e-07
2025-01-03 15:45:00,273.04,59.255,-0.07130493596287453,-0.48475880055915166,0.25,0.0015226804757562246,bear,0.0,1.0,0.0,-0.0,22619.771348145907,-2.850644756876669,-24.994267841587767,22591.926435547444,-42583.818835737526,0.0,-42583.818835737526,0.00022591926435547443
2025-01-03 15:50:00,273.12,59.309,-0.06960541664851012,0.45846363533533885,0.25,0.0015140729182769638,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-42583.818835737526,0.0,-42583.818835737526,0.0
2025-01-03 15:55:00,273.03,59.337,-0.06954258201601966,0.026903072298615504,0.25,0.0015033803944612953,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-42583.818835737526,0.0,-42583.818835737526,0.0
2025-01-03 16:00:00,272.83,59.288,-0.06887715269129509,-0.2985439009817145,0.25,0.0014938416752988588,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-42583.818835737526,0.0,-42583.818835737526,0.0
2025-01-03 16:05:00,272.66,59.336,-0.06934549033461213,-0.1485863899759468,0.25,0.0014838021128253498,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-42583.818835737526,0.0,-42583.818835737526,0.0
2025-01-03 16:10:00,272.73,59.053,-0.07202346976906794,0.17380140839177632,0.25,0.001474047328691466,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-42583.818835737526,0.0,-42583.818835737526,0.0
2025-01-03 16:15:00,273.06,59.174,-0.06403552208162816,1.125156401047542,0.25,0.001476874905238744,bear,-1.0,-1.0,-45777.48480187505,211241.42359820192,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-42609.056659177404,0.0,-42609.056659177404,-2.5237823439878236e-07
2025-01-03 16:20:00,272.93,59.204,-0.06420709533670817,-0.08274124026811076,0.25,0.0014671934148339587,bear,0.0,1.0,0.0,-0.0,12288.315732189847,-2.8525225860675243,-25.0003861696837,12260.462823434096,-30348.593835743308,0.0,-30348.593835743308,0.00012260462823434097
2025-01-03 16:25:00,272.98,59.192,-0.0642400097276497,0.33311810348073345,0.25,0.0014587003636856322,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-30348.593835743308,0.0,-30348.593835743308,0.0
2025-01-03 16:30:00,272.76,59.041,-0.061062128611971994,-0.43942419357570567,0.25,0.0014511402177523219,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-30348.593835743308,0.0,-30348.593835743308,0.0
2025-01-03 16:35:00,272.73,59.11,-0.06025819450705992,0.19473331209294029,0.25,0.0014422771726609722,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-30348.593835743308,0.0,-30348.593835743308,0.0
2025-01-03 16:40:00,272.81,59.102,-0.06019760449842602,0.4168046867369317,0.25,0.001434813085415055,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-30348.593835743308,0.0,-30348.593835743308,0.0
2025-01-03 16:45:00,272.62,59.057,-0.05969317723539404,-0.2970143365914711,0.25,0.001426715558562968,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-30348.593835743308,0.0,-30348.593835743308,0.0
2025-01-03 16:50:00,272.85,59.097,-0.05756321290418662,0.8329183995946847,0.25,0.001424101110351063,bear,-1.0,-1.0,-45812.71761040865,211516.65905206694,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-30373.831659183186,0.0,-30373.831659183186,-2.5237823439878236e-07
2025-01-03 16:55:00,272.96,58.965,-0.05996752620986838,0.3993394472673172,0.25,0.0014168746165396811,bear,0.0,1.0,0.0,-0.0,-32959.597932015364,-2.855031826241357,-24.977119199942273,-32987.430083041545,-63361.26174222473,0.0,-63361.26174222473,-0.00032987430083041545
2025-01-03 17:00:00,273.17,58.909,-0.061487499269399656,0.7047468252852988,0.25,0.001412648541094784,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-63361.26174222473,0.0,-63361.26174222473,0.0
2025-01-03 17:05:00,273.55,58.66,-0.07261531064997666,0.9579341998218659,0.25,0.0014120482304275032,bear,-1.0,-1.0,-45695.485286053736,213092.39686327992,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-63386.499565664606,0.0,-63386.499565664606,-2.5237823439878236e-07
2025-01-03 17:10:00,273.83,58.73,-0.06869725894902039,0.9621442373701122,0.25,0.0014115220165831176,bear,-1.0,0.0,-45648.760179673525,212838.41307679212,2121.7319003358552,-3.0946258909924116,-0.0277112036605219,2118.609563241202,-61267.8900024234,0.0,-61267.8900024234,2.118609563241202e-05
2025-01-03 17:15:00,273.92,58.82,-0.06632482294685171,0.48032827620704127,0.25,0.0014052726285505028,bear,0.0,1.0,0.0,-0.0,15047.068760739945,-2.8548192667616834,-25.023263845593085,15019.19067762759,-46248.699324795816,0.0,-46248.699324795816,0.0001501919067762759
2025-01-03 17:20:00,273.41,58.818,-0.06691855769239698,-1.1372939925485102,0.25,0.001407769221074893,bear,-1.0,-1.0,-45718.8837277349,212519.97687782653,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-46273.937148235695,0.0,-46273.937148235695,-2.5237823439878236e-07
2025-01-03 17:25:00,273.67,58.813,-0.06659850484351403,0.8500157465268839,0.25,0.0014056204025167573,sideways,-1.0,0.0,-45675.44853290459,212538.04430993146,-12949.509653598825,-3.09441862475705,-0.01294950965359773,-12952.617021733235,-59226.55416996893,0.0,-59226.55416996893,-0.00012952617021733234
2025-01-03 17:30:00,273.99,58.703,-0.07072242559925566,0.9059663167761759,0.25,0.0014042798537963017,sideways,-1.0,0.0,-45622.102996459726,212936.3064920021,-37995.3284046215,-3.0950417374879446,-0.037995328404622025,-37998.461441687396,-97225.01561165633,0.0,-97225.01561165633,-0.00037998461441687397
2025-01-03 17:35:00,274.17,58.888,-0.06357445938670452,0.7711489494664914,0.25,0.0014011795011825547,sideways,-1.0,0.0,-45592.15085530875,212267.3549789431,31181.2381616563,-3.093579599362108,-0.04760519524038199,31178.0969768617,-66046.91863479462,0.0,-66046.91863479462,0.00031178096976861697
2025-01-03 17:40:00,273.98,58.879,-0.06361787258489464,-0.34014164774687583,0.25,0.0013944303018964559,bull,0.0,1.0,0.0,-0.0,6752.102467697999,-2.8519035368350436,-24.98942708514268,6724.2611370760205,-59322.6574977186,0.0,-59322.6574977186,6.72426113707602e-05
2025-01-03 17:45:00,273.93,59.043,-0.06237290462212299,0.15665410158381238,0.25,0.0013870981154866441,bull,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-59322.6574977186,0.0,-59322.6574977186,0.0
2025-01-03 17:50:00,273.85,59.122,-0.06232031963498548,0.012475481816245299,0.25,0.0013797013606038405,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-59322.6574977186,0.0,-59322.6574977186,0.0
2025-01-03 17:55:00,273.56,59.324,-0.06630599599308039,-0.4368642210309937,0.25,0.0013738159173523705,bear,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-59322.6574977186,0.0,-59322.6574977186,0.0
2025-01-03 18:00:00,273.44,59.04,-0.062071831323042566,-0.364370465751488,0.25,0.001367597861995547,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-59322.6574977186,0.0,-59322.6574977186,0.0
2025-01-03 18:05:00,273.56,59.228,-0.05707869603462416,0.6229527451847436,0.25,0.001363288392327876,sideways,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-59322.6574977186,0.0,-59322.6574977186,0.0
2025-01-03 18:10:00,273.17,59.16,-0.05489149120229865,-0.91553534684442,0.25,0.0013622134140110988,bear,-1.0,-1.0,-45759.051140315554,211291.41311697094,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-59347.89532115848,0.0,-59347.89532115848,-2.5237823439878236e-07
2025-01-03 18:15:00,272.96,59.112,-0.054238871078825614,-0.41685760127329347,0.25,0.0013565192870702311,bear,0.0,1.0,0.0,-0.0,-532.5870901455564,-2.8516873514293453,-24.98024861143092,-560.4190261084167,-59908.314347266896,0.0,-59908.314347266896,-5.604190261084167e-06
2025-01-03 18:20:00,272.87,59.082,-0.05417151883524998,-0.08062753098264573,0.25,0.0013497639654335243,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-59908.314347266896,0.0,-59908.314347266896,0.0
2025-01-03 18:25:00,273.1,59.177,-0.05066884636613973,0.8613289258947803,0.25,0.001348075253909623,bear,-1.0,-1.0,-45770.779934090075,211230.71463575377,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-59933.552170706775,0.0,-59933.552170706775,-2.5237823439878236e-07
2025-01-03 18:30:00,273.11,59.141,-0.05086380031978728,0.1789336879681761,0.25,0.0013416634376662683,bear,0.0,1.0,0.0,-0.0,-8062.013526227908,-2.853985778036379,-24.992853402072456,-8089.860365408017,-68023.41253611479,0.0,-68023.41253611479,-8.089860365408017e-05
2025-01-03 18:35:00,273.01,59.081,-0.05059184645729896,-0.13578460213830776,0.25,0.0013352553084934077,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-68023.41253611479,0.0,-68023.41253611479,0.0
2025-01-03 18:45:00,273.2,59.005,-0.052257725852382135,0.6433194368432895,0.25,0.0013314980158372883,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-68023.41253611479,0.0,-68023.41253611479,0.0
2025-01-06 10:00:00,270.69,59.327,-0.13016351235085036,-5.276424857135507,0.25,0.0015485228757239054,bear,1.0,1.0,46178.28512320366,-210696.64739494666,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,-68048.65035955467,0.0,-68048.65035955467,-2.5237823439878236e-07
2025-01-06 10:05:00,270.7,59.246,-0.13052152173875467,0.10614643969009767,0.25,0.0015412839098047455,bear,0.0,-1.0,0.0,-0.0,17528.211290221443,2.853986708413523,-24.98339535441224,17506.081881575446,-50542.56847797922,0.0,-50542.56847797922,0.00017506081881575445
2025-01-06 10:10:00,270.7,59.116,-0.13062190286385458,0.01178281568451629,0.25,0.0015340657463648846,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-50542.56847797922,0.0,-50542.56847797922,0.0
2025-01-06 10:15:00,270.9,59.141,-0.1296411833316528,0.7109602072243729,0.25,0.0015305665255044329,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-50542.56847797922,0.0,-50542.56847797922,0.0
2025-01-06 10:20:00,270.6,58.985,-0.1251416265567712,-0.7414493357540739,0.25,0.0015274218407929957,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-50542.56847797922,0.0,-50542.56847797922,0.0
2025-01-06 10:25:00,270.16,59.016,-0.12646402146675456,-0.8151100455919768,0.25,0.0015251184116296123,bear,1.0,1.0,46268.87770210245,-211806.96760200625,-0.0,-0.23782343987823484,-25.0,-25.237823439878234,-50567.8063014191,0.0,-50567.8063014191,-2.5237823439878236e-07
2025-01-06 10:30:00,270.5,59.015,-0.12614330479270774,1.0217181988000632,0.25,0.001525488721472902,bear,1.0,0.0,46210.72088724584,-211810.55663814285,15943.22538631519,2.61964948670138,-0.015943225386314,15945.829092576505,-34621.977208842596,0.0,-34621.977208842596,0.00015945829092576505
2025-01-06 10:35:00,270.76,59.014,-0.12588800007089135,0.8206126694173834,0.25,0.0015232909483440622,bear,1.0,0.0,46166.34657999704,-211814.14579591283,12226.597987321147,2.618800940813702,-0.0122265979873226,12229.204561663973,-22392.772647178623,0.0,-22392.772647178623,0.00012229204561663973
2025-01-06 10:40:00,270.69,58.999,-0.12588994572854742,0.0002955036563444359,0.25,0.0015165357451473937,bear,0.0,-1.0,0.0,-0.0,-54.43207366066508,2.8531434602144747,-24.993591143552457,-76.57252134400306,-22469.345168522625,0.0,-22469.345168522625,-7.657252134400307e-07
2025-01-06 10:45:00,270.81,58.996,-0.12578117483594067,0.47737952132612704,0.25,0.0015113944329076885,bear,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-22469.345168522625,0.0,-22469.345168522625,0.0
2025-01-06 10:50:00,271.39,58.958,-0.12762872471950645,1.5282985914989842,0.25,0.001520465494971362,bear,-1.0,-1.0,-46059.17683039169,212015.33294887887,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-22494.582991962503,0.0,-22494.582991962503,-2.5237823439878236e-07
